,date,month,year,instruments,volume
134,2022-03-01,3,2022,Municipal bonds_Retail Clients,136.608779
14,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,48.356127
26,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Banks,308.27088
38,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,3579.146212
2,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,426.630812
74,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Issuer,263
62,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,91.634546
50,2022-03-01,3,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,357.778427
99,2022-04-01,4,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1240.023
111,2022-04-01,4,2022,Municipal bonds_Banks,35.48
123,2022-04-01,4,2022,Municipal bonds_Institutional Clients,1393.55129
87,2022-04-01,4,2022,Municipal bonds_Investment Dealers,229.253634
159,2022-04-01,4,2022,Municipal bonds_Issuer,17.918
147,2022-04-01,4,2022,Municipal bonds_Non-Residents,99.373182
135,2022-04-01,4,2022,Municipal bonds_Retail Clients,191.714135
15,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,37.68384
27,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Banks,95.668841
39,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,3913.675843
3,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,190.495733
75,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Issuer,313
63,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,75.132548
51,2022-04-01,4,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,212.861355
100,2022-05-01,5,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1829.6065
112,2022-05-01,5,2022,Municipal bonds_Banks,172.330644
124,2022-05-01,5,2022,Municipal bonds_Institutional Clients,1790.986
88,2022-05-01,5,2022,Municipal bonds_Investment Dealers,249.086144
160,2022-05-01,5,2022,Municipal bonds_Issuer,0
148,2022-05-01,5,2022,Municipal bonds_Non-Residents,157.5844
136,2022-05-01,5,2022,Municipal bonds_Retail Clients,152.443269
16,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.440195
28,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Banks,13.727387
40,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,3271.685552
4,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,122.801382
76,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Issuer,10
64,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,239.475532
52,2022-05-01,5,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,247.568923
101,2022-06-01,6,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1218.7135
113,2022-06-01,6,2022,Municipal bonds_Banks,56.2385
125,2022-06-01,6,2022,Municipal bonds_Institutional Clients,2007.77
89,2022-06-01,6,2022,Municipal bonds_Investment Dealers,211.0748
161,2022-06-01,6,2022,Municipal bonds_Issuer,27.924
149,2022-06-01,6,2022,Municipal bonds_Non-Residents,289.766028
137,2022-06-01,6,2022,Municipal bonds_Retail Clients,241.32238
17,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,55.683322
29,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Banks,45.319501
41,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,5841.249999
5,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,137.016097
77,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Issuer,57.72
65,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,340.157618
53,2022-06-01,6,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,319.058094
102,2022-07-01,7,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1344.4275
114,2022-07-01,7,2022,Municipal bonds_Banks,20.726
126,2022-07-01,7,2022,Municipal bonds_Institutional Clients,1005.021
90,2022-07-01,7,2022,Municipal bonds_Investment Dealers,157.16415
162,2022-07-01,7,2022,Municipal bonds_Issuer,2.886
150,2022-07-01,7,2022,Municipal bonds_Non-Residents,102.238562
138,2022-07-01,7,2022,Municipal bonds_Retail Clients,219.030261
18,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.286068
30,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Banks,120.370209
42,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,2984.844886
6,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,110.649933
78,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Issuer,115
66,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,283.857728
54,2022-07-01,7,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,303.865221
103,2022-08-01,8,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1129.235
115,2022-08-01,8,2022,Municipal bonds_Banks,14.7635
127,2022-08-01,8,2022,Municipal bonds_Institutional Clients,1300.782418
91,2022-08-01,8,2022,Municipal bonds_Investment Dealers,344.822
163,2022-08-01,8,2022,Municipal bonds_Issuer,28.227
151,2022-08-01,8,2022,Municipal bonds_Non-Residents,155.69799
139,2022-08-01,8,2022,Municipal bonds_Retail Clients,191.46054
19,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.931313
31,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Banks,79.955621
43,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,4050.126285
7,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,117.5557
79,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Issuer,70
67,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,66.268447
55,2022-08-01,8,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,267.782283
104,2022-09-01,9,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1625.855
116,2022-09-01,9,2022,Municipal bonds_Banks,207.7775
128,2022-09-01,9,2022,Municipal bonds_Institutional Clients,1388.716
92,2022-09-01,9,2022,Municipal bonds_Investment Dealers,348.8061
164,2022-09-01,9,2022,Municipal bonds_Issuer,6.71
152,2022-09-01,9,2022,Municipal bonds_Non-Residents,855.1017
140,2022-09-01,9,2022,Municipal bonds_Retail Clients,202.40276
20,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,15.749176
32,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Banks,75.500104
44,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,3593.847951
8,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,363.499879
80,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Issuer,250
68,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,181.497416
56,2022-09-01,9,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,275.480873
105,2022-10-01,10,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,681.018
117,2022-10-01,10,2022,Municipal bonds_Banks,55.69
129,2022-10-01,10,2022,Municipal bonds_Institutional Clients,1311.914697
93,2022-10-01,10,2022,Municipal bonds_Investment Dealers,219.945984
165,2022-10-01,10,2022,Municipal bonds_Issuer,0
153,2022-10-01,10,2022,Municipal bonds_Non-Residents,132.89116
141,2022-10-01,10,2022,Municipal bonds_Retail Clients,238.881484
21,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,14.753049
33,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Banks,124.397071
45,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,3229.497334
9,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,241.843118
81,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Issuer,30
69,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,222.207532
57,2022-10-01,10,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,292.478005
106,2022-11-01,11,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,485.7485
118,2022-11-01,11,2022,Municipal bonds_Banks,79.942
130,2022-11-01,11,2022,Municipal bonds_Institutional Clients,1464.34
94,2022-11-01,11,2022,Municipal bonds_Investment Dealers,236.3114
166,2022-11-01,11,2022,Municipal bonds_Issuer,0
154,2022-11-01,11,2022,Municipal bonds_Non-Residents,263.740634
142,2022-11-01,11,2022,Municipal bonds_Retail Clients,242.157714
22,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,18.68852
34,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Banks,252.739957
46,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,5393.263518
10,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,246.45764
82,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Issuer,56
70,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,1133.928
58,2022-11-01,11,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,303.256493
107,2022-12-01,12,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,436.078
119,2022-12-01,12,2022,Municipal bonds_Banks,15.8155
131,2022-12-01,12,2022,Municipal bonds_Institutional Clients,1019.3668
95,2022-12-01,12,2022,Municipal bonds_Investment Dealers,113.578204
167,2022-12-01,12,2022,Municipal bonds_Issuer,2.843
155,2022-12-01,12,2022,Municipal bonds_Non-Residents,279.510662
143,2022-12-01,12,2022,Municipal bonds_Retail Clients,209.522051
23,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.384279
35,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Banks,34.587945
47,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,3254.700166
11,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,184.292237
83,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Issuer,30
71,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,462.929785
59,2022-12-01,12,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,314.813063
96,2023-01-01,1,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,861.108
108,2023-01-01,1,2023,Municipal bonds_Banks,23.559185
120,2023-01-01,1,2023,Municipal bonds_Institutional Clients,1273.803864
84,2023-01-01,1,2023,Municipal bonds_Investment Dealers,119.919303
156,2023-01-01,1,2023,Municipal bonds_Issuer,0
144,2023-01-01,1,2023,Municipal bonds_Non-Residents,116.506995
132,2023-01-01,1,2023,Municipal bonds_Retail Clients,162.704948
12,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,8.262897
24,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Banks,259.827569
36,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,2474.868867
0,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,154.435563
72,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Issuer,97
60,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,118.937364
48,2023-01-01,1,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,293.728264
97,2023-02-01,2,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,762.298
109,2023-02-01,2,2023,Municipal bonds_Banks,150.114
121,2023-02-01,2,2023,Municipal bonds_Institutional Clients,1179.658
85,2023-02-01,2,2023,Municipal bonds_Investment Dealers,171.4178
157,2023-02-01,2,2023,Municipal bonds_Issuer,10
145,2023-02-01,2,2023,Municipal bonds_Non-Residents,136.1852
133,2023-02-01,2,2023,Municipal bonds_Retail Clients,148.175037
13,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,20.509684
25,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Banks,200.867177
37,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,2985.290579
1,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,185.179928
73,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Issuer,14
61,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,133.984963
49,2023-02-01,2,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,307.347959
98,2023-03-01,3,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,775.7055
110,2023-03-01,3,2023,Municipal bonds_Banks,75.431
122,2023-03-01,3,2023,Municipal bonds_Institutional Clients,1793.6655
86,2023-03-01,3,2023,Municipal bonds_Investment Dealers,234.59485
158,2023-03-01,3,2023,Municipal bonds_Issuer,5.252
146,2023-03-01,3,2023,Municipal bonds_Non-Residents,94.805629
134,2023-03-01,3,2023,Municipal bonds_Retail Clients,235.57603
14,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,20.332137
26,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Banks,40.768302
38,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,4176.312653
2,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,131.618558
74,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Issuer,40
62,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,319.451397
50,2023-03-01,3,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,422.924263
99,2023-04-01,4,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,985.0175
111,2023-04-01,4,2023,Municipal bonds_Banks,265.5385
123,2023-04-01,4,2023,Municipal bonds_Institutional Clients,1515.399
87,2023-04-01,4,2023,Municipal bonds_Investment Dealers,273.688121
159,2023-04-01,4,2023,Municipal bonds_Issuer,16.594
147,2023-04-01,4,2023,Municipal bonds_Non-Residents,116.946203
135,2023-04-01,4,2023,Municipal bonds_Retail Clients,233.878614
15,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.1163
27,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Banks,99.142609
39,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,1916.992364
3,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,235.081389
75,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Issuer,70
63,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,129.744946
51,2023-04-01,4,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,324.036923
100,2023-05-01,5,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1001.0585
112,2023-05-01,5,2023,Municipal bonds_Banks,59.004
124,2023-05-01,5,2023,Municipal bonds_Institutional Clients,1452.58888
88,2023-05-01,5,2023,Municipal bonds_Investment Dealers,234.33637
160,2023-05-01,5,2023,Municipal bonds_Issuer,10.51
148,2023-05-01,5,2023,Municipal bonds_Non-Residents,148.856
136,2023-05-01,5,2023,Municipal bonds_Retail Clients,247.015512
16,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,32.296678
28,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Banks,37.104347
40,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,3257.536723
4,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,238.127147
76,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Issuer,15
64,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,91.578016
52,2023-05-01,5,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,404.42667
101,2023-06-01,6,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,764.9315
113,2023-06-01,6,2023,Municipal bonds_Banks,147.9515
125,2023-06-01,6,2023,Municipal bonds_Institutional Clients,1997.771501
89,2023-06-01,6,2023,Municipal bonds_Investment Dealers,271.5429
161,2023-06-01,6,2023,Municipal bonds_Issuer,39.881
149,2023-06-01,6,2023,Municipal bonds_Non-Residents,198.991104
137,2023-06-01,6,2023,Municipal bonds_Retail Clients,260.424757
17,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,34.15735
29,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Banks,67.560508
41,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,3728.030302
5,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,251.26152
77,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Issuer,30
65,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,483.524024
53,2023-06-01,6,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,345.469819
102,2023-07-01,7,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,701.855
114,2023-07-01,7,2023,Municipal bonds_Banks,183.07229
126,2023-07-01,7,2023,Municipal bonds_Institutional Clients,1303.972516
90,2023-07-01,7,2023,Municipal bonds_Investment Dealers,208.57579
162,2023-07-01,7,2023,Municipal bonds_Issuer,17.625
150,2023-07-01,7,2023,Municipal bonds_Non-Residents,186.485784
138,2023-07-01,7,2023,Municipal bonds_Retail Clients,241.811649
18,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.3619
30,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Banks,49.187193
42,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,1966.24187
6,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,141.337748
78,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Issuer,10
66,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,161.546681
54,2023-07-01,7,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,234.018789
103,2023-08-01,8,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1179.6505
115,2023-08-01,8,2023,Municipal bonds_Banks,152.89365
127,2023-08-01,8,2023,Municipal bonds_Institutional Clients,1813.871197
91,2023-08-01,8,2023,Municipal bonds_Investment Dealers,319.87515
163,2023-08-01,8,2023,Municipal bonds_Issuer,81.848
151,2023-08-01,8,2023,Municipal bonds_Non-Residents,412.346737
139,2023-08-01,8,2023,Municipal bonds_Retail Clients,537.698709
19,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,80.613952
31,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Banks,56.133583
43,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,2101.623554
7,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,200.718956
79,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Issuer,8
67,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,86.332647
55,2023-08-01,8,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,302.914316
104,2023-09-01,9,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1057.095
116,2023-09-01,9,2023,Municipal bonds_Banks,154.1155
128,2023-09-01,9,2023,Municipal bonds_Institutional Clients,2179.735077
92,2023-09-01,9,2023,Municipal bonds_Investment Dealers,255.296378
164,2023-09-01,9,2023,Municipal bonds_Issuer,34.909
152,2023-09-01,9,2023,Municipal bonds_Non-Residents,169.371101
140,2023-09-01,9,2023,Municipal bonds_Retail Clients,341.026703
20,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,50.430678
32,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Banks,45.845717
44,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,3233.649123
8,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,115.626047
80,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Issuer,17.9
68,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,43.225812
56,2023-09-01,9,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,319.411484
105,2023-10-01,10,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1081.3365
117,2023-10-01,10,2023,Municipal bonds_Banks,89.829
129,2023-10-01,10,2023,Municipal bonds_Institutional Clients,1550.3945
93,2023-10-01,10,2023,Municipal bonds_Investment Dealers,360.4556
165,2023-10-01,10,2023,Municipal bonds_Issuer,41.952
153,2023-10-01,10,2023,Municipal bonds_Non-Residents,62.899424
141,2023-10-01,10,2023,Municipal bonds_Retail Clients,244.76139
21,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.504396
33,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Banks,40.390321
45,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,3515.352687
9,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,205.762394
81,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Issuer,0
69,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,196.55936
57,2023-10-01,10,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,326.161136
106,2023-11-01,11,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1334.46
118,2023-11-01,11,2023,Municipal bonds_Banks,138.4184
130,2023-11-01,11,2023,Municipal bonds_Institutional Clients,2225.68982
94,2023-11-01,11,2023,Municipal bonds_Investment Dealers,319.262199
166,2023-11-01,11,2023,Municipal bonds_Issuer,49.171
154,2023-11-01,11,2023,Municipal bonds_Non-Residents,216.590252
142,2023-11-01,11,2023,Municipal bonds_Retail Clients,278.561965
22,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.437122
34,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Banks,120.994601
46,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,4305.146958
10,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,292.586672
82,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Issuer,83
70,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,525.265347
58,2023-11-01,11,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,319.820359
107,2023-12-01,12,2023,Municipal bonds_Anonymous Systems: IDBBs and ATSs,855.1385
119,2023-12-01,12,2023,Municipal bonds_Banks,255.307
131,2023-12-01,12,2023,Municipal bonds_Institutional Clients,1926.472
95,2023-12-01,12,2023,Municipal bonds_Investment Dealers,294.8836
167,2023-12-01,12,2023,Municipal bonds_Issuer,10.875
155,2023-12-01,12,2023,Municipal bonds_Non-Residents,191.90481
143,2023-12-01,12,2023,Municipal bonds_Retail Clients,258.980556
23,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.871242
35,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Banks,15.844907
47,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Institutional Clients,4561.464452
11,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Investment Dealers,108.398916
83,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Issuer,0
71,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Non-Residents,171.185541
59,2023-12-01,12,2023,Strip Bond Trading (coupons and residuals)_Retail Clients,352.447134
96,2024-01-01,1,2024,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1381.7515
108,2024-01-01,1,2024,Municipal bonds_Banks,143.017
120,2024-01-01,1,2024,Municipal bonds_Institutional Clients,1369.725
84,2024-01-01,1,2024,Municipal bonds_Investment Dealers,220.15335
156,2024-01-01,1,2024,Municipal bonds_Issuer,3.56
144,2024-01-01,1,2024,Municipal bonds_Non-Residents,84.060308
132,2024-01-01,1,2024,Municipal bonds_Retail Clients,227.717601
12,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,120.537833
24,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Banks,48.177075
36,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Institutional Clients,2767.425484
0,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Investment Dealers,196.216713
72,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Issuer,0
60,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Non-Residents,77.173396
48,2024-01-01,1,2024,Strip Bond Trading (coupons and residuals)_Retail Clients,398.258571
97,2024-02-01,2,2024,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1555.0395
109,2024-02-01,2,2024,Municipal bonds_Banks,130.03
121,2024-02-01,2,2024,Municipal bonds_Institutional Clients,1319.099
85,2024-02-01,2,2024,Municipal bonds_Investment Dealers,401.44935
157,2024-02-01,2,2024,Municipal bonds_Issuer,28.098
145,2024-02-01,2,2024,Municipal bonds_Non-Residents,177.068771
133,2024-02-01,2,2024,Municipal bonds_Retail Clients,341.050926
13,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,80.22175
25,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Banks,181.026433
37,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Institutional Clients,5048.00024
1,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Investment Dealers,289.125809
73,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Issuer,0
61,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Non-Residents,73.470498
49,2024-02-01,2,2024,Strip Bond Trading (coupons and residuals)_Retail Clients,345.279243
98,2024-03-01,3,2024,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1364.62
110,2024-03-01,3,2024,Municipal bonds_Banks,136.808
122,2024-03-01,3,2024,Municipal bonds_Institutional Clients,1564.6037
86,2024-03-01,3,2024,Municipal bonds_Investment Dealers,341.963406
158,2024-03-01,3,2024,Municipal bonds_Issuer,30.996
146,2024-03-01,3,2024,Municipal bonds_Non-Residents,237.428151
134,2024-03-01,3,2024,Municipal bonds_Retail Clients,249.676112
14,2024-03-01,3,2024,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,30.322204
26,2024-03-01,3,2024,Strip Bond Trading (coupons and residuals)_Banks,58.015663
38,2024-03-01,3,2024,Strip Bond Trading (coupons and residuals)_Institutional Clients,2416.062391
2,2024-03-01,3,2024,Strip Bond Trading (coupons and residuals)_Investment Dealers,322.531448
74,2024-03-01,3,2024,Strip Bond Trading (coupons and residuals)_Issuer,30
