,date,month,year,instruments,volume
72,2022-01-01,1,2022,Federal Crown Corporation Bonds_Over 10 years,592.39
48,2022-01-01,1,2022,Federal Crown Corporation Bonds_Under 3 years,165472.987782
12,2022-01-01,1,2022,Government of Canada Bonds_3-10 years,1084776.581096
204,2022-01-01,1,2022,Government of Canada Bonds_All,53.327
24,2022-01-01,1,2022,Government of Canada Bonds_Over 10 years,219779.986063
36,2022-01-01,1,2022,Government of Canada Bonds_Real Return Bonds,137837.393259
0,2022-01-01,1,2022,Government of Canada Bonds_Under 3 years,1132467.603719
168,2022-01-01,1,2022,Mortgage Backed Securities_All,57263.633067
156,2022-01-01,1,2022,Municipal Bonds_All,5222.973
192,2022-01-01,1,2022,Other Domestic Bonds_All,1000.469635
228,2022-01-01,1,2022,Other_All,2812.486468
96,2022-01-01,1,2022,Provincial Bonds_3-10 years,364211.165757
216,2022-01-01,1,2022,Provincial Bonds_All,8872.555718
108,2022-01-01,1,2022,Provincial Bonds_Over 10 years,207695.343214
84,2022-01-01,1,2022,Provincial Bonds_Under 3 years,59732.86259
181,2022-02-01,2,2022,Asset-Backed Securities_All,256.641
133,2022-02-01,2,2022,Corporate Bonds_3-10 years,18884.261052
145,2022-02-01,2,2022,Corporate Bonds_Over 10 years,3328.064
121,2022-02-01,2,2022,Corporate Bonds_Under 3 years,10690.012543
61,2022-02-01,2,2022,Federal Crown Corporation Bonds_3-10 years,177145.731921
73,2022-02-01,2,2022,Federal Crown Corporation Bonds_Over 10 years,1278.489
49,2022-02-01,2,2022,Federal Crown Corporation Bonds_Under 3 years,170474.946101
13,2022-02-01,2,2022,Government of Canada Bonds_3-10 years,960655.836402
205,2022-02-01,2,2022,Government of Canada Bonds_All,15.8
25,2022-02-01,2,2022,Government of Canada Bonds_Over 10 years,202759.73265
37,2022-02-01,2,2022,Government of Canada Bonds_Real Return Bonds,114336.8369
1,2022-02-01,2,2022,Government of Canada Bonds_Under 3 years,995761.012454
169,2022-02-01,2,2022,Mortgage Backed Securities_All,54796.376839
157,2022-02-01,2,2022,Municipal Bonds_All,5272.029
193,2022-02-01,2,2022,Other Domestic Bonds_All,1140.00929
229,2022-02-01,2,2022,Other_All,2300.786876
97,2022-02-01,2,2022,Provincial Bonds_3-10 years,299865.766931
217,2022-02-01,2,2022,Provincial Bonds_All,7130.466714
109,2022-02-01,2,2022,Provincial Bonds_Over 10 years,212853.76895
85,2022-02-01,2,2022,Provincial Bonds_Under 3 years,44444.082612
182,2022-03-01,3,2022,Asset-Backed Securities_All,1.338
134,2022-03-01,3,2022,Corporate Bonds_3-10 years,23592.996526
146,2022-03-01,3,2022,Corporate Bonds_Over 10 years,5068.63
122,2022-03-01,3,2022,Corporate Bonds_Under 3 years,10714.701562
62,2022-03-01,3,2022,Federal Crown Corporation Bonds_3-10 years,230608.979848
74,2022-03-01,3,2022,Federal Crown Corporation Bonds_Over 10 years,2096.115
50,2022-03-01,3,2022,Federal Crown Corporation Bonds_Under 3 years,238638.67861
14,2022-03-01,3,2022,Government of Canada Bonds_3-10 years,1157651.129025
206,2022-03-01,3,2022,Government of Canada Bonds_All,72
26,2022-03-01,3,2022,Government of Canada Bonds_Over 10 years,307362.854498
38,2022-03-01,3,2022,Government of Canada Bonds_Real Return Bonds,137251.7315
2,2022-03-01,3,2022,Government of Canada Bonds_Under 3 years,1278117.628317
170,2022-03-01,3,2022,Mortgage Backed Securities_All,62436.317914
158,2022-03-01,3,2022,Municipal Bonds_All,7802.882
194,2022-03-01,3,2022,Other Domestic Bonds_All,1307.554564
230,2022-03-01,3,2022,Other_All,3502.635606
98,2022-03-01,3,2022,Provincial Bonds_3-10 years,422686.725015
218,2022-03-01,3,2022,Provincial Bonds_All,12851.432331
110,2022-03-01,3,2022,Provincial Bonds_Over 10 years,338316.421018
86,2022-03-01,3,2022,Provincial Bonds_Under 3 years,65243.476074
183,2022-04-01,4,2022,Asset-Backed Securities_All,33.5
135,2022-04-01,4,2022,Corporate Bonds_3-10 years,23190.507988
147,2022-04-01,4,2022,Corporate Bonds_Over 10 years,1935.221
123,2022-04-01,4,2022,Corporate Bonds_Under 3 years,14748.198333
63,2022-04-01,4,2022,Federal Crown Corporation Bonds_3-10 years,159576.936097
75,2022-04-01,4,2022,Federal Crown Corporation Bonds_Over 10 years,1125.271
51,2022-04-01,4,2022,Federal Crown Corporation Bonds_Under 3 years,160108.16155
15,2022-04-01,4,2022,Government of Canada Bonds_3-10 years,899651.681427
207,2022-04-01,4,2022,Government of Canada Bonds_All,53.327
27,2022-04-01,4,2022,Government of Canada Bonds_Over 10 years,276929.844562
39,2022-04-01,4,2022,Government of Canada Bonds_Real Return Bonds,121517.977876
3,2022-04-01,4,2022,Government of Canada Bonds_Under 3 years,1215188.575456
171,2022-04-01,4,2022,Mortgage Backed Securities_All,52347.310088
159,2022-04-01,4,2022,Municipal Bonds_All,5375.261
195,2022-04-01,4,2022,Other Domestic Bonds_All,2148.68191
231,2022-04-01,4,2022,Other_All,2916.566024
99,2022-04-01,4,2022,Provincial Bonds_3-10 years,330128.071977
219,2022-04-01,4,2022,Provincial Bonds_All,10347.547119
111,2022-04-01,4,2022,Provincial Bonds_Over 10 years,375896.560715
87,2022-04-01,4,2022,Provincial Bonds_Under 3 years,47525.925822
184,2022-05-01,5,2022,Asset-Backed Securities_All,195
136,2022-05-01,5,2022,Corporate Bonds_3-10 years,26432.364081
148,2022-05-01,5,2022,Corporate Bonds_Over 10 years,4892.83
124,2022-05-01,5,2022,Corporate Bonds_Under 3 years,18341.84885
64,2022-05-01,5,2022,Federal Crown Corporation Bonds_3-10 years,190079.341784
76,2022-05-01,5,2022,Federal Crown Corporation Bonds_Over 10 years,5135.338
52,2022-05-01,5,2022,Federal Crown Corporation Bonds_Under 3 years,134302.118126
16,2022-05-01,5,2022,Government of Canada Bonds_3-10 years,971223.09037
208,2022-05-01,5,2022,Government of Canada Bonds_All,98.225
28,2022-05-01,5,2022,Government of Canada Bonds_Over 10 years,294641.409588
40,2022-05-01,5,2022,Government of Canada Bonds_Real Return Bonds,139574.74505
4,2022-05-01,5,2022,Government of Canada Bonds_Under 3 years,1079798.763133
172,2022-05-01,5,2022,Mortgage Backed Securities_All,56184.432189
160,2022-05-01,5,2022,Municipal Bonds_All,3639.974
196,2022-05-01,5,2022,Other Domestic Bonds_All,2602.367384
232,2022-05-01,5,2022,Other_All,2511.094542
100,2022-05-01,5,2022,Provincial Bonds_3-10 years,287875.973236
220,2022-05-01,5,2022,Provincial Bonds_All,7235.872902
112,2022-05-01,5,2022,Provincial Bonds_Over 10 years,347314.38874
88,2022-05-01,5,2022,Provincial Bonds_Under 3 years,43018.01728
185,2022-06-01,6,2022,Asset-Backed Securities_All,110.87
137,2022-06-01,6,2022,Corporate Bonds_3-10 years,30023.472168
149,2022-06-01,6,2022,Corporate Bonds_Over 10 years,3067.205
125,2022-06-01,6,2022,Corporate Bonds_Under 3 years,20530.539488
65,2022-06-01,6,2022,Federal Crown Corporation Bonds_3-10 years,205156.704117
77,2022-06-01,6,2022,Federal Crown Corporation Bonds_Over 10 years,13537.359
53,2022-06-01,6,2022,Federal Crown Corporation Bonds_Under 3 years,182856.36855
17,2022-06-01,6,2022,Government of Canada Bonds_3-10 years,1231928.041191
209,2022-06-01,6,2022,Government of Canada Bonds_All,61.85
29,2022-06-01,6,2022,Government of Canada Bonds_Over 10 years,304779.687264
41,2022-06-01,6,2022,Government of Canada Bonds_Real Return Bonds,182090.518538
5,2022-06-01,6,2022,Government of Canada Bonds_Under 3 years,1161008.339647
173,2022-06-01,6,2022,Mortgage Backed Securities_All,57062.214331
161,2022-06-01,6,2022,Municipal Bonds_All,4111.54
197,2022-06-01,6,2022,Other Domestic Bonds_All,1423.941412
233,2022-06-01,6,2022,Other_All,4287.045182
101,2022-06-01,6,2022,Provincial Bonds_3-10 years,296170.971923
221,2022-06-01,6,2022,Provincial Bonds_All,10882.169601
113,2022-06-01,6,2022,Provincial Bonds_Over 10 years,412490.821104
89,2022-06-01,6,2022,Provincial Bonds_Under 3 years,82656.950241
186,2022-07-01,7,2022,Asset-Backed Securities_All,222.7
138,2022-07-01,7,2022,Corporate Bonds_3-10 years,24663.658536
150,2022-07-01,7,2022,Corporate Bonds_Over 10 years,4222.093
126,2022-07-01,7,2022,Corporate Bonds_Under 3 years,24156.595773
66,2022-07-01,7,2022,Federal Crown Corporation Bonds_3-10 years,172190.59779
78,2022-07-01,7,2022,Federal Crown Corporation Bonds_Over 10 years,9892.936
54,2022-07-01,7,2022,Federal Crown Corporation Bonds_Under 3 years,165720.57842
18,2022-07-01,7,2022,Government of Canada Bonds_3-10 years,1050903.605061
210,2022-07-01,7,2022,Government of Canada Bonds_All,61.027
30,2022-07-01,7,2022,Government of Canada Bonds_Over 10 years,257944.51328
42,2022-07-01,7,2022,Government of Canada Bonds_Real Return Bonds,135660.294
6,2022-07-01,7,2022,Government of Canada Bonds_Under 3 years,984041.379092
174,2022-07-01,7,2022,Mortgage Backed Securities_All,58217.305135
162,2022-07-01,7,2022,Municipal Bonds_All,7281.294
198,2022-07-01,7,2022,Other Domestic Bonds_All,1527.484605
234,2022-07-01,7,2022,Other_All,2633.973808
102,2022-07-01,7,2022,Provincial Bonds_3-10 years,262505.020131
222,2022-07-01,7,2022,Provincial Bonds_All,7460.434908
114,2022-07-01,7,2022,Provincial Bonds_Over 10 years,350978.957088
90,2022-07-01,7,2022,Provincial Bonds_Under 3 years,74957.619556
187,2022-08-01,8,2022,Asset-Backed Securities_All,265.11
139,2022-08-01,8,2022,Corporate Bonds_3-10 years,29155.432328
151,2022-08-01,8,2022,Corporate Bonds_Over 10 years,3169.869
127,2022-08-01,8,2022,Corporate Bonds_Under 3 years,24954.714037
67,2022-08-01,8,2022,Federal Crown Corporation Bonds_3-10 years,160399.750977
79,2022-08-01,8,2022,Federal Crown Corporation Bonds_Over 10 years,17349.622
55,2022-08-01,8,2022,Federal Crown Corporation Bonds_Under 3 years,157166.340897
19,2022-08-01,8,2022,Government of Canada Bonds_3-10 years,1316229.813162
211,2022-08-01,8,2022,Government of Canada Bonds_All,30.6
31,2022-08-01,8,2022,Government of Canada Bonds_Over 10 years,280094.848132
43,2022-08-01,8,2022,Government of Canada Bonds_Real Return Bonds,133894.115925
7,2022-08-01,8,2022,Government of Canada Bonds_Under 3 years,946747.499875
175,2022-08-01,8,2022,Mortgage Backed Securities_All,51103.386059
163,2022-08-01,8,2022,Municipal Bonds_All,4388.007
199,2022-08-01,8,2022,Other Domestic Bonds_All,4754.414148
235,2022-08-01,8,2022,Other_All,3700.47148
103,2022-08-01,8,2022,Provincial Bonds_3-10 years,280393.257242
223,2022-08-01,8,2022,Provincial Bonds_All,7493.99667
115,2022-08-01,8,2022,Provincial Bonds_Over 10 years,310549.106882
91,2022-08-01,8,2022,Provincial Bonds_Under 3 years,63130.909732
188,2022-09-01,9,2022,Asset-Backed Securities_All,161.39
140,2022-09-01,9,2022,Corporate Bonds_3-10 years,28380.637832
152,2022-09-01,9,2022,Corporate Bonds_Over 10 years,2476.95
128,2022-09-01,9,2022,Corporate Bonds_Under 3 years,20026.18386
68,2022-09-01,9,2022,Federal Crown Corporation Bonds_3-10 years,204307.316562
80,2022-09-01,9,2022,Federal Crown Corporation Bonds_Over 10 years,8884.205
56,2022-09-01,9,2022,Federal Crown Corporation Bonds_Under 3 years,140064.185354
20,2022-09-01,9,2022,Government of Canada Bonds_3-10 years,1217598.462157
212,2022-09-01,9,2022,Government of Canada Bonds_All,478.5
32,2022-09-01,9,2022,Government of Canada Bonds_Over 10 years,259851.564482
44,2022-09-01,9,2022,Government of Canada Bonds_Real Return Bonds,155537.929738
8,2022-09-01,9,2022,Government of Canada Bonds_Under 3 years,907660.379093
176,2022-09-01,9,2022,Mortgage Backed Securities_All,50732.972515
164,2022-09-01,9,2022,Municipal Bonds_All,3784.785
200,2022-09-01,9,2022,Other Domestic Bonds_All,4465.615158
236,2022-09-01,9,2022,Other_All,3791.738808
104,2022-09-01,9,2022,Provincial Bonds_3-10 years,281845.581734
224,2022-09-01,9,2022,Provincial Bonds_All,12294.38788
116,2022-09-01,9,2022,Provincial Bonds_Over 10 years,270747.272821
92,2022-09-01,9,2022,Provincial Bonds_Under 3 years,69098.116898
189,2022-10-01,10,2022,Asset-Backed Securities_All,181.28
141,2022-10-01,10,2022,Corporate Bonds_3-10 years,25292.344716
153,2022-10-01,10,2022,Corporate Bonds_Over 10 years,4060.833118
129,2022-10-01,10,2022,Corporate Bonds_Under 3 years,20668.856076
69,2022-10-01,10,2022,Federal Crown Corporation Bonds_3-10 years,188746.366402
81,2022-10-01,10,2022,Federal Crown Corporation Bonds_Over 10 years,2188.703
57,2022-10-01,10,2022,Federal Crown Corporation Bonds_Under 3 years,131248.981322
21,2022-10-01,10,2022,Government of Canada Bonds_3-10 years,1083458.957113
213,2022-10-01,10,2022,Government of Canada Bonds_All,59.727
33,2022-10-01,10,2022,Government of Canada Bonds_Over 10 years,263218.398626
45,2022-10-01,10,2022,Government of Canada Bonds_Real Return Bonds,125190.101243
9,2022-10-01,10,2022,Government of Canada Bonds_Under 3 years,947245.388994
177,2022-10-01,10,2022,Mortgage Backed Securities_All,48012.063232
165,2022-10-01,10,2022,Municipal Bonds_All,2537.097
201,2022-10-01,10,2022,Other Domestic Bonds_All,6997.008789
237,2022-10-01,10,2022,Other_All,4010.384238
105,2022-10-01,10,2022,Provincial Bonds_3-10 years,337024.831823
225,2022-10-01,10,2022,Provincial Bonds_All,13977.524914
117,2022-10-01,10,2022,Provincial Bonds_Over 10 years,301249.340757
93,2022-10-01,10,2022,Provincial Bonds_Under 3 years,76292.49005
190,2022-11-01,11,2022,Asset-Backed Securities_All,294.904
142,2022-11-01,11,2022,Corporate Bonds_3-10 years,21556.466151
154,2022-11-01,11,2022,Corporate Bonds_Over 10 years,4763.76137
130,2022-11-01,11,2022,Corporate Bonds_Under 3 years,21434.462635
70,2022-11-01,11,2022,Federal Crown Corporation Bonds_3-10 years,210033.092826
82,2022-11-01,11,2022,Federal Crown Corporation Bonds_Over 10 years,1136.418
58,2022-11-01,11,2022,Federal Crown Corporation Bonds_Under 3 years,119557.52732
22,2022-11-01,11,2022,Government of Canada Bonds_3-10 years,1222362.37113
214,2022-11-01,11,2022,Government of Canada Bonds_All,367.019146
34,2022-11-01,11,2022,Government of Canada Bonds_Over 10 years,324691.385567
46,2022-11-01,11,2022,Government of Canada Bonds_Real Return Bonds,189472.864879
10,2022-11-01,11,2022,Government of Canada Bonds_Under 3 years,992965.627718
178,2022-11-01,11,2022,Mortgage Backed Securities_All,48707.572556
166,2022-11-01,11,2022,Municipal Bonds_All,2722.184
202,2022-11-01,11,2022,Other Domestic Bonds_All,6528.465751
238,2022-11-01,11,2022,Other_All,7902.473968
106,2022-11-01,11,2022,Provincial Bonds_3-10 years,354454.418368
226,2022-11-01,11,2022,Provincial Bonds_All,19208.234168
118,2022-11-01,11,2022,Provincial Bonds_Over 10 years,296694.62038
94,2022-11-01,11,2022,Provincial Bonds_Under 3 years,101242.506562
191,2022-12-01,12,2022,Asset-Backed Securities_All,61.286
143,2022-12-01,12,2022,Corporate Bonds_3-10 years,23021.970906
155,2022-12-01,12,2022,Corporate Bonds_Over 10 years,5915.41337
131,2022-12-01,12,2022,Corporate Bonds_Under 3 years,18044.945604
71,2022-12-01,12,2022,Federal Crown Corporation Bonds_3-10 years,246428.688255
83,2022-12-01,12,2022,Federal Crown Corporation Bonds_Over 10 years,1252.908
59,2022-12-01,12,2022,Federal Crown Corporation Bonds_Under 3 years,125439.901344
23,2022-12-01,12,2022,Government of Canada Bonds_3-10 years,1169080.410318
215,2022-12-01,12,2022,Government of Canada Bonds_All,1108.50308
35,2022-12-01,12,2022,Government of Canada Bonds_Over 10 years,246783.679488
47,2022-12-01,12,2022,Government of Canada Bonds_Real Return Bonds,119954.442933
11,2022-12-01,12,2022,Government of Canada Bonds_Under 3 years,977589.813555
179,2022-12-01,12,2022,Mortgage Backed Securities_All,48017.40079
167,2022-12-01,12,2022,Municipal Bonds_All,3152.01
203,2022-12-01,12,2022,Other Domestic Bonds_All,7341.181394
239,2022-12-01,12,2022,Other_All,9475.692698
107,2022-12-01,12,2022,Provincial Bonds_3-10 years,266398.011277
227,2022-12-01,12,2022,Provincial Bonds_All,20532.644098
119,2022-12-01,12,2022,Provincial Bonds_Over 10 years,331014.978725
95,2022-12-01,12,2022,Provincial Bonds_Under 3 years,97806.852754
180,2023-01-01,1,2023,Asset-Backed Securities_All,1684.315
132,2023-01-01,1,2023,Corporate Bonds_3-10 years,18683.44141
144,2023-01-01,1,2023,Corporate Bonds_Over 10 years,5616.75937
120,2023-01-01,1,2023,Corporate Bonds_Under 3 years,18692.155983
60,2023-01-01,1,2023,Federal Crown Corporation Bonds_3-10 years,135342.456128
72,2023-01-01,1,2023,Federal Crown Corporation Bonds_Over 10 years,1247.54
48,2023-01-01,1,2023,Federal Crown Corporation Bonds_Under 3 years,109896.351892
12,2023-01-01,1,2023,Government of Canada Bonds_3-10 years,1360747.461381
204,2023-01-01,1,2023,Government of Canada Bonds_All,144.957742
24,2023-01-01,1,2023,Government of Canada Bonds_Over 10 years,247457.210738
36,2023-01-01,1,2023,Government of Canada Bonds_Real Return Bonds,120571.379156
0,2023-01-01,1,2023,Government of Canada Bonds_Under 3 years,1075004.192061
168,2023-01-01,1,2023,Mortgage Backed Securities_All,48584.208513
156,2023-01-01,1,2023,Municipal Bonds_All,3658.6285
192,2023-01-01,1,2023,Other Domestic Bonds_All,8826.547887
228,2023-01-01,1,2023,Other_All,7484.067528
96,2023-01-01,1,2023,Provincial Bonds_3-10 years,305432.221464
216,2023-01-01,1,2023,Provincial Bonds_All,18488.748584
108,2023-01-01,1,2023,Provincial Bonds_Over 10 years,416684.672916
84,2023-01-01,1,2023,Provincial Bonds_Under 3 years,111438.698006
181,2023-02-01,2,2023,Asset-Backed Securities_All,322.86
133,2023-02-01,2,2023,Corporate Bonds_3-10 years,19641.357375
145,2023-02-01,2,2023,Corporate Bonds_Over 10 years,5579.5142
121,2023-02-01,2,2023,Corporate Bonds_Under 3 years,19974.379524
61,2023-02-01,2,2023,Federal Crown Corporation Bonds_3-10 years,169807.556656
73,2023-02-01,2,2023,Federal Crown Corporation Bonds_Over 10 years,6117.802
49,2023-02-01,2,2023,Federal Crown Corporation Bonds_Under 3 years,127080.76478
13,2023-02-01,2,2023,Government of Canada Bonds_3-10 years,1225582.542107
205,2023-02-01,2,2023,Government of Canada Bonds_All,257
25,2023-02-01,2,2023,Government of Canada Bonds_Over 10 years,282993.789896
37,2023-02-01,2,2023,Government of Canada Bonds_Real Return Bonds,104346.269016
1,2023-02-01,2,2023,Government of Canada Bonds_Under 3 years,861540.964114
169,2023-02-01,2,2023,Mortgage Backed Securities_All,46237.045941
157,2023-02-01,2,2023,Municipal Bonds_All,3740.652
193,2023-02-01,2,2023,Other Domestic Bonds_All,10664.098245
229,2023-02-01,2,2023,Other_All,6588.705163
97,2023-02-01,2,2023,Provincial Bonds_3-10 years,321610.872907
217,2023-02-01,2,2023,Provincial Bonds_All,13176.899893
109,2023-02-01,2,2023,Provincial Bonds_Over 10 years,455827.067876
85,2023-02-01,2,2023,Provincial Bonds_Under 3 years,93162.105428
182,2023-03-01,3,2023,Asset-Backed Securities_All,184.47
134,2023-03-01,3,2023,Corporate Bonds_3-10 years,19357.962141
146,2023-03-01,3,2023,Corporate Bonds_Over 10 years,5858.905118
122,2023-03-01,3,2023,Corporate Bonds_Under 3 years,21655.941497
62,2023-03-01,3,2023,Federal Crown Corporation Bonds_3-10 years,236505.860521
74,2023-03-01,3,2023,Federal Crown Corporation Bonds_Over 10 years,19899.623
50,2023-03-01,3,2023,Federal Crown Corporation Bonds_Under 3 years,140682.646716
14,2023-03-01,3,2023,Government of Canada Bonds_3-10 years,1348965.003812
206,2023-03-01,3,2023,Government of Canada Bonds_All,367.25
26,2023-03-01,3,2023,Government of Canada Bonds_Over 10 years,379592.206508
38,2023-03-01,3,2023,Government of Canada Bonds_Real Return Bonds,134666.337607
2,2023-03-01,3,2023,Government of Canada Bonds_Under 3 years,1007129.731442
170,2023-03-01,3,2023,Mortgage Backed Securities_All,54597.780283
158,2023-03-01,3,2023,Municipal Bonds_All,5377.365
194,2023-03-01,3,2023,Other Domestic Bonds_All,4471.500079
230,2023-03-01,3,2023,Other_All,14648.455422
98,2023-03-01,3,2023,Provincial Bonds_3-10 years,451896.649922
218,2023-03-01,3,2023,Provincial Bonds_All,31402.450583
110,2023-03-01,3,2023,Provincial Bonds_Over 10 years,601699.892619
86,2023-03-01,3,2023,Provincial Bonds_Under 3 years,105957.676732
183,2023-04-01,4,2023,Asset-Backed Securities_All,125.21
135,2023-04-01,4,2023,Corporate Bonds_3-10 years,18037.006131
147,2023-04-01,4,2023,Corporate Bonds_Over 10 years,5398.9408
123,2023-04-01,4,2023,Corporate Bonds_Under 3 years,19980.084506
63,2023-04-01,4,2023,Federal Crown Corporation Bonds_3-10 years,194590.311408
75,2023-04-01,4,2023,Federal Crown Corporation Bonds_Over 10 years,18673.883
51,2023-04-01,4,2023,Federal Crown Corporation Bonds_Under 3 years,100065.502902
15,2023-04-01,4,2023,Government of Canada Bonds_3-10 years,973860.149968
207,2023-04-01,4,2023,Government of Canada Bonds_All,489.152
27,2023-04-01,4,2023,Government of Canada Bonds_Over 10 years,328977.262851
39,2023-04-01,4,2023,Government of Canada Bonds_Real Return Bonds,138248.889674
3,2023-04-01,4,2023,Government of Canada Bonds_Under 3 years,836707.915409
171,2023-04-01,4,2023,Mortgage Backed Securities_All,54998.561484
159,2023-04-01,4,2023,Municipal Bonds_All,4027.129
195,2023-04-01,4,2023,Other Domestic Bonds_All,3124.433302
231,2023-04-01,4,2023,Other_All,19798.302904
99,2023-04-01,4,2023,Provincial Bonds_3-10 years,414475.772059
219,2023-04-01,4,2023,Provincial Bonds_All,30782.902872
111,2023-04-01,4,2023,Provincial Bonds_Over 10 years,498359.123174
87,2023-04-01,4,2023,Provincial Bonds_Under 3 years,84779.348914
184,2023-05-01,5,2023,Asset-Backed Securities_All,400.119
136,2023-05-01,5,2023,Corporate Bonds_3-10 years,18787.112327
148,2023-05-01,5,2023,Corporate Bonds_Over 10 years,6299.295
124,2023-05-01,5,2023,Corporate Bonds_Under 3 years,21166.657008
64,2023-05-01,5,2023,Federal Crown Corporation Bonds_3-10 years,236856.571836
76,2023-05-01,5,2023,Federal Crown Corporation Bonds_Over 10 years,23880.616231
52,2023-05-01,5,2023,Federal Crown Corporation Bonds_Under 3 years,108098.613132
16,2023-05-01,5,2023,Government of Canada Bonds_3-10 years,1232492.97469
208,2023-05-01,5,2023,Government of Canada Bonds_All,410
28,2023-05-01,5,2023,Government of Canada Bonds_Over 10 years,373345.493028
40,2023-05-01,5,2023,Government of Canada Bonds_Real Return Bonds,104170.156279
4,2023-05-01,5,2023,Government of Canada Bonds_Under 3 years,1141810.466905
172,2023-05-01,5,2023,Mortgage Backed Securities_All,55935.872504
160,2023-05-01,5,2023,Municipal Bonds_All,4061.095
196,2023-05-01,5,2023,Other Domestic Bonds_All,3425.795281
232,2023-05-01,5,2023,Other_All,32433.496424
100,2023-05-01,5,2023,Provincial Bonds_3-10 years,453803.725822
220,2023-05-01,5,2023,Provincial Bonds_All,51022.06447
112,2023-05-01,5,2023,Provincial Bonds_Over 10 years,575081.239412
88,2023-05-01,5,2023,Provincial Bonds_Under 3 years,75865.70952
185,2023-06-01,6,2023,Asset-Backed Securities_All,195.815
137,2023-06-01,6,2023,Corporate Bonds_3-10 years,20968.249613
149,2023-06-01,6,2023,Corporate Bonds_Over 10 years,6278.885
125,2023-06-01,6,2023,Corporate Bonds_Under 3 years,22941.146678
65,2023-06-01,6,2023,Federal Crown Corporation Bonds_3-10 years,236785.431244
77,2023-06-01,6,2023,Federal Crown Corporation Bonds_Over 10 years,14629.954
53,2023-06-01,6,2023,Federal Crown Corporation Bonds_Under 3 years,108356.938938
17,2023-06-01,6,2023,Government of Canada Bonds_3-10 years,1241198.325666
209,2023-06-01,6,2023,Government of Canada Bonds_All,452.863808
29,2023-06-01,6,2023,Government of Canada Bonds_Over 10 years,304338.82727
41,2023-06-01,6,2023,Government of Canada Bonds_Real Return Bonds,152409.87759
5,2023-06-01,6,2023,Government of Canada Bonds_Under 3 years,1072970.413555
173,2023-06-01,6,2023,Mortgage Backed Securities_All,52551.968151
161,2023-06-01,6,2023,Municipal Bonds_All,4294.987
197,2023-06-01,6,2023,Other Domestic Bonds_All,4740.812728
233,2023-06-01,6,2023,Other_All,35394.550278
101,2023-06-01,6,2023,Provincial Bonds_3-10 years,418736.671843
221,2023-06-01,6,2023,Provincial Bonds_All,61074.325045
113,2023-06-01,6,2023,Provincial Bonds_Over 10 years,628315.782079
89,2023-06-01,6,2023,Provincial Bonds_Under 3 years,93600.766178
186,2023-07-01,7,2023,Asset-Backed Securities_All,141.95
138,2023-07-01,7,2023,Corporate Bonds_3-10 years,18147.865804
150,2023-07-01,7,2023,Corporate Bonds_Over 10 years,6626.008
126,2023-07-01,7,2023,Corporate Bonds_Under 3 years,24003.441142
66,2023-07-01,7,2023,Federal Crown Corporation Bonds_3-10 years,247431.085901
78,2023-07-01,7,2023,Federal Crown Corporation Bonds_Over 10 years,2707.232
54,2023-07-01,7,2023,Federal Crown Corporation Bonds_Under 3 years,111823.352915
18,2023-07-01,7,2023,Government of Canada Bonds_3-10 years,1212231.753488
210,2023-07-01,7,2023,Government of Canada Bonds_All,191.759896
30,2023-07-01,7,2023,Government of Canada Bonds_Over 10 years,274994.711442
42,2023-07-01,7,2023,Government of Canada Bonds_Real Return Bonds,141562.799504
6,2023-07-01,7,2023,Government of Canada Bonds_Under 3 years,1026782.183188
174,2023-07-01,7,2023,Mortgage Backed Securities_All,56965.948043
162,2023-07-01,7,2023,Municipal Bonds_All,3180.936
198,2023-07-01,7,2023,Other Domestic Bonds_All,3991.183333
234,2023-07-01,7,2023,Other_All,35413.903128
102,2023-07-01,7,2023,Provincial Bonds_3-10 years,380886.913092
222,2023-07-01,7,2023,Provincial Bonds_All,57920.639051
114,2023-07-01,7,2023,Provincial Bonds_Over 10 years,538216.885268
90,2023-07-01,7,2023,Provincial Bonds_Under 3 years,98766.672286
187,2023-08-01,8,2023,Asset-Backed Securities_All,207.22
139,2023-08-01,8,2023,Corporate Bonds_3-10 years,16892.307586
151,2023-08-01,8,2023,Corporate Bonds_Over 10 years,6728.182
127,2023-08-01,8,2023,Corporate Bonds_Under 3 years,19615.641027
67,2023-08-01,8,2023,Federal Crown Corporation Bonds_3-10 years,211857.383766
79,2023-08-01,8,2023,Federal Crown Corporation Bonds_Over 10 years,3433.063
55,2023-08-01,8,2023,Federal Crown Corporation Bonds_Under 3 years,137530.071194
19,2023-08-01,8,2023,Government of Canada Bonds_3-10 years,1300637.108791
211,2023-08-01,8,2023,Government of Canada Bonds_All,72.1
31,2023-08-01,8,2023,Government of Canada Bonds_Over 10 years,339304.404261
43,2023-08-01,8,2023,Government of Canada Bonds_Real Return Bonds,129853.569577
7,2023-08-01,8,2023,Government of Canada Bonds_Under 3 years,1066302.81498
175,2023-08-01,8,2023,Mortgage Backed Securities_All,60258.128142
163,2023-08-01,8,2023,Municipal Bonds_All,4307.288
199,2023-08-01,8,2023,Other Domestic Bonds_All,4746.789105
235,2023-08-01,8,2023,Other_All,36303.722198
103,2023-08-01,8,2023,Provincial Bonds_3-10 years,509835.594934
223,2023-08-01,8,2023,Provincial Bonds_All,75263.193348
115,2023-08-01,8,2023,Provincial Bonds_Over 10 years,657030.41683
91,2023-08-01,8,2023,Provincial Bonds_Under 3 years,116657.259404
188,2023-09-01,9,2023,Asset-Backed Securities_All,154.64
