,date,month,year,instruments,volume
123,2022-04-01,4,2022,Provincial Bonds_Institutional Clients,61969.867895
87,2022-04-01,4,2022,Provincial Bonds_Investment Dealers,6785.900351
159,2022-04-01,4,2022,Provincial Bonds_Issuer,736.6
147,2022-04-01,4,2022,Provincial Bonds_Non-Residents,14128.226603
135,2022-04-01,4,2022,Provincial Bonds_Retail Clients,671.047744
16,2022-05-01,5,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,21201.0055
28,2022-05-01,5,2022,Federal Crown Corporation Bonds_Banks,4301.439
40,2022-05-01,5,2022,Federal Crown Corporation Bonds_Institutional Clients,23242.055039
4,2022-05-01,5,2022,Federal Crown Corporation Bonds_Investment Dealers,3749.967932
76,2022-05-01,5,2022,Federal Crown Corporation Bonds_Issuer,0
64,2022-05-01,5,2022,Federal Crown Corporation Bonds_Non-Residents,9760.3634
52,2022-05-01,5,2022,Federal Crown Corporation Bonds_Retail Clients,358.174451
100,2022-05-01,5,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,46734.9375
112,2022-05-01,5,2022,Provincial Bonds_Banks,5633.337309
124,2022-05-01,5,2022,Provincial Bonds_Institutional Clients,62388.609851
88,2022-05-01,5,2022,Provincial Bonds_Investment Dealers,6510.240485
160,2022-05-01,5,2022,Provincial Bonds_Issuer,2179.571
148,2022-05-01,5,2022,Provincial Bonds_Non-Residents,20083.908539
136,2022-05-01,5,2022,Provincial Bonds_Retail Clients,778.824593
17,2022-06-01,6,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,20976.478
29,2022-06-01,6,2022,Federal Crown Corporation Bonds_Banks,5671.724
41,2022-06-01,6,2022,Federal Crown Corporation Bonds_Institutional Clients,30414.439877
5,2022-06-01,6,2022,Federal Crown Corporation Bonds_Investment Dealers,5154.747504
77,2022-06-01,6,2022,Federal Crown Corporation Bonds_Issuer,35.75
65,2022-06-01,6,2022,Federal Crown Corporation Bonds_Non-Residents,11847.428978
53,2022-06-01,6,2022,Federal Crown Corporation Bonds_Retail Clients,345.995865
101,2022-06-01,6,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,38762.481
113,2022-06-01,6,2022,Provincial Bonds_Banks,4889.142275
125,2022-06-01,6,2022,Provincial Bonds_Institutional Clients,71419.30779
89,2022-06-01,6,2022,Provincial Bonds_Investment Dealers,6268.332925
161,2022-06-01,6,2022,Provincial Bonds_Issuer,1679.749
149,2022-06-01,6,2022,Provincial Bonds_Non-Residents,20719.359367
137,2022-06-01,6,2022,Provincial Bonds_Retail Clients,1104.994827
18,2022-07-01,7,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,12033.8
30,2022-07-01,7,2022,Federal Crown Corporation Bonds_Banks,4154.369
42,2022-07-01,7,2022,Federal Crown Corporation Bonds_Institutional Clients,15943.29523
6,2022-07-01,7,2022,Federal Crown Corporation Bonds_Investment Dealers,4098.69345
78,2022-07-01,7,2022,Federal Crown Corporation Bonds_Issuer,0
66,2022-07-01,7,2022,Federal Crown Corporation Bonds_Non-Residents,6369.448164
54,2022-07-01,7,2022,Federal Crown Corporation Bonds_Retail Clients,254.239785
102,2022-07-01,7,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,30954.0805
114,2022-07-01,7,2022,Provincial Bonds_Banks,4242.0082
126,2022-07-01,7,2022,Provincial Bonds_Institutional Clients,48312.787963
90,2022-07-01,7,2022,Provincial Bonds_Investment Dealers,5130.887533
162,2022-07-01,7,2022,Provincial Bonds_Issuer,1258.979
150,2022-07-01,7,2022,Provincial Bonds_Non-Residents,17306.034993
138,2022-07-01,7,2022,Provincial Bonds_Retail Clients,537.82286
19,2022-08-01,8,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,17050.668
31,2022-08-01,8,2022,Federal Crown Corporation Bonds_Banks,5249.0465
43,2022-08-01,8,2022,Federal Crown Corporation Bonds_Institutional Clients,24501.240865
7,2022-08-01,8,2022,Federal Crown Corporation Bonds_Investment Dealers,4770.0095
79,2022-08-01,8,2022,Federal Crown Corporation Bonds_Issuer,0
67,2022-08-01,8,2022,Federal Crown Corporation Bonds_Non-Residents,7726.95099
55,2022-08-01,8,2022,Federal Crown Corporation Bonds_Retail Clients,201.677335
103,2022-08-01,8,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,30860.8035
115,2022-08-01,8,2022,Provincial Bonds_Banks,4962.432
127,2022-08-01,8,2022,Provincial Bonds_Institutional Clients,59004.371134
91,2022-08-01,8,2022,Provincial Bonds_Investment Dealers,6246.3383
163,2022-08-01,8,2022,Provincial Bonds_Issuer,2060.405
151,2022-08-01,8,2022,Provincial Bonds_Non-Residents,10260.288669
139,2022-08-01,8,2022,Provincial Bonds_Retail Clients,534.514054
20,2022-09-01,9,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,15995.206
32,2022-09-01,9,2022,Federal Crown Corporation Bonds_Banks,5080.892
44,2022-09-01,9,2022,Federal Crown Corporation Bonds_Institutional Clients,30672.370316
8,2022-09-01,9,2022,Federal Crown Corporation Bonds_Investment Dealers,4807.7845
80,2022-09-01,9,2022,Federal Crown Corporation Bonds_Issuer,0
68,2022-09-01,9,2022,Federal Crown Corporation Bonds_Non-Residents,9536.532106
56,2022-09-01,9,2022,Federal Crown Corporation Bonds_Retail Clients,288.003574
104,2022-09-01,9,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,30248.59
116,2022-09-01,9,2022,Provincial Bonds_Banks,5561.631
128,2022-09-01,9,2022,Provincial Bonds_Institutional Clients,54226.100143
92,2022-09-01,9,2022,Provincial Bonds_Investment Dealers,6473.86341
164,2022-09-01,9,2022,Provincial Bonds_Issuer,2046.482
152,2022-09-01,9,2022,Provincial Bonds_Non-Residents,11200.987977
140,2022-09-01,9,2022,Provincial Bonds_Retail Clients,677.320462
21,2022-10-01,10,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,14667.532
33,2022-10-01,10,2022,Federal Crown Corporation Bonds_Banks,3255.152
45,2022-10-01,10,2022,Federal Crown Corporation Bonds_Institutional Clients,22799.4895
9,2022-10-01,10,2022,Federal Crown Corporation Bonds_Investment Dealers,2941.17262
81,2022-10-01,10,2022,Federal Crown Corporation Bonds_Issuer,0
69,2022-10-01,10,2022,Federal Crown Corporation Bonds_Non-Residents,7524.69962
57,2022-10-01,10,2022,Federal Crown Corporation Bonds_Retail Clients,228.290113
105,2022-10-01,10,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,36217.8785
117,2022-10-01,10,2022,Provincial Bonds_Banks,6135.347
129,2022-10-01,10,2022,Provincial Bonds_Institutional Clients,68595.582037
93,2022-10-01,10,2022,Provincial Bonds_Investment Dealers,6890.377698
165,2022-10-01,10,2022,Provincial Bonds_Issuer,1471.323
153,2022-10-01,10,2022,Provincial Bonds_Non-Residents,7506.815804
141,2022-10-01,10,2022,Provincial Bonds_Retail Clients,583.796904
22,2022-11-01,11,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,17519.678
34,2022-11-01,11,2022,Federal Crown Corporation Bonds_Banks,5648.7615
46,2022-11-01,11,2022,Federal Crown Corporation Bonds_Institutional Clients,33320.700792
10,2022-11-01,11,2022,Federal Crown Corporation Bonds_Investment Dealers,5150.467999
82,2022-11-01,11,2022,Federal Crown Corporation Bonds_Issuer,100
70,2022-11-01,11,2022,Federal Crown Corporation Bonds_Non-Residents,9415.776809
58,2022-11-01,11,2022,Federal Crown Corporation Bonds_Retail Clients,456.583272
106,2022-11-01,11,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,31635.591
118,2022-11-01,11,2022,Provincial Bonds_Banks,6723.958784
130,2022-11-01,11,2022,Provincial Bonds_Institutional Clients,66313.777151
94,2022-11-01,11,2022,Provincial Bonds_Investment Dealers,7190.911798
166,2022-11-01,11,2022,Provincial Bonds_Issuer,1225.53
154,2022-11-01,11,2022,Provincial Bonds_Non-Residents,13516.889317
142,2022-11-01,11,2022,Provincial Bonds_Retail Clients,800.551336
23,2022-12-01,12,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,14558.376
35,2022-12-01,12,2022,Federal Crown Corporation Bonds_Banks,5031.85464
47,2022-12-01,12,2022,Federal Crown Corporation Bonds_Institutional Clients,21207.43967
11,2022-12-01,12,2022,Federal Crown Corporation Bonds_Investment Dealers,5381.31564
83,2022-12-01,12,2022,Federal Crown Corporation Bonds_Issuer,0
71,2022-12-01,12,2022,Federal Crown Corporation Bonds_Non-Residents,5738.555526
59,2022-12-01,12,2022,Federal Crown Corporation Bonds_Retail Clients,587.450633
107,2022-12-01,12,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,35745.193
119,2022-12-01,12,2022,Provincial Bonds_Banks,5738.496677
131,2022-12-01,12,2022,Provincial Bonds_Institutional Clients,58563.615109
95,2022-12-01,12,2022,Provincial Bonds_Investment Dealers,7026.022427
167,2022-12-01,12,2022,Provincial Bonds_Issuer,589.4
155,2022-12-01,12,2022,Provincial Bonds_Non-Residents,13822.355064
143,2022-12-01,12,2022,Provincial Bonds_Retail Clients,873.589296
12,2023-01-01,1,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,18705.003
24,2023-01-01,1,2023,Federal Crown Corporation Bonds_Banks,3566.072722
36,2023-01-01,1,2023,Federal Crown Corporation Bonds_Institutional Clients,20592.3794
0,2023-01-01,1,2023,Federal Crown Corporation Bonds_Investment Dealers,3593.809258
72,2023-01-01,1,2023,Federal Crown Corporation Bonds_Issuer,25
60,2023-01-01,1,2023,Federal Crown Corporation Bonds_Non-Residents,9627.156462
48,2023-01-01,1,2023,Federal Crown Corporation Bonds_Retail Clients,194.568329
96,2023-01-01,1,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,46898.264
108,2023-01-01,1,2023,Provincial Bonds_Banks,5461.566091
120,2023-01-01,1,2023,Provincial Bonds_Institutional Clients,58443.316182
84,2023-01-01,1,2023,Provincial Bonds_Investment Dealers,7210.654045
156,2023-01-01,1,2023,Provincial Bonds_Issuer,1564.25
144,2023-01-01,1,2023,Provincial Bonds_Non-Residents,13898.944625
132,2023-01-01,1,2023,Provincial Bonds_Retail Clients,741.89858
13,2023-02-01,2,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,15588.917
25,2023-02-01,2,2023,Federal Crown Corporation Bonds_Banks,3118.156
37,2023-02-01,2,2023,Federal Crown Corporation Bonds_Institutional Clients,21887.919741
1,2023-02-01,2,2023,Federal Crown Corporation Bonds_Investment Dealers,3847.582584
73,2023-02-01,2,2023,Federal Crown Corporation Bonds_Issuer,30.2
61,2023-02-01,2,2023,Federal Crown Corporation Bonds_Non-Residents,7547.13142
49,2023-02-01,2,2023,Federal Crown Corporation Bonds_Retail Clients,374.153235
97,2023-02-01,2,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,36222.84
109,2023-02-01,2,2023,Provincial Bonds_Banks,4649.2125
121,2023-02-01,2,2023,Provincial Bonds_Institutional Clients,49572.072006
85,2023-02-01,2,2023,Provincial Bonds_Investment Dealers,6446.0886
157,2023-02-01,2,2023,Provincial Bonds_Issuer,935.15
145,2023-02-01,2,2023,Provincial Bonds_Non-Residents,7347.564251
133,2023-02-01,2,2023,Provincial Bonds_Retail Clients,828.696961
14,2023-03-01,3,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,31596.5095
26,2023-03-01,3,2023,Federal Crown Corporation Bonds_Banks,7064.73
38,2023-03-01,3,2023,Federal Crown Corporation Bonds_Institutional Clients,29340.471638
2,2023-03-01,3,2023,Federal Crown Corporation Bonds_Investment Dealers,7292.88034
74,2023-03-01,3,2023,Federal Crown Corporation Bonds_Issuer,15
62,2023-03-01,3,2023,Federal Crown Corporation Bonds_Non-Residents,10409.916277
50,2023-03-01,3,2023,Federal Crown Corporation Bonds_Retail Clients,449.07722
98,2023-03-01,3,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,37460.583
110,2023-03-01,3,2023,Provincial Bonds_Banks,5622.70725
122,2023-03-01,3,2023,Provincial Bonds_Institutional Clients,57056.556167
86,2023-03-01,3,2023,Provincial Bonds_Investment Dealers,5989.454785
158,2023-03-01,3,2023,Provincial Bonds_Issuer,993.45
146,2023-03-01,3,2023,Provincial Bonds_Non-Residents,9324.607066
134,2023-03-01,3,2023,Provincial Bonds_Retail Clients,955.742089
15,2023-04-01,4,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,9982.897
27,2023-04-01,4,2023,Federal Crown Corporation Bonds_Banks,2796.658
39,2023-04-01,4,2023,Federal Crown Corporation Bonds_Institutional Clients,14931.30532
3,2023-04-01,4,2023,Federal Crown Corporation Bonds_Investment Dealers,2888.1547
75,2023-04-01,4,2023,Federal Crown Corporation Bonds_Issuer,0
63,2023-04-01,4,2023,Federal Crown Corporation Bonds_Non-Residents,4638.459995
51,2023-04-01,4,2023,Federal Crown Corporation Bonds_Retail Clients,362.399743
99,2023-04-01,4,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,26720.1885
111,2023-04-01,4,2023,Provincial Bonds_Banks,5097.215416
123,2023-04-01,4,2023,Provincial Bonds_Institutional Clients,44859.336578
87,2023-04-01,4,2023,Provincial Bonds_Investment Dealers,5611.017758
159,2023-04-01,4,2023,Provincial Bonds_Issuer,569.199
147,2023-04-01,4,2023,Provincial Bonds_Non-Residents,5858.29938
135,2023-04-01,4,2023,Provincial Bonds_Retail Clients,773.391084
16,2023-05-01,5,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,11553.3285
28,2023-05-01,5,2023,Federal Crown Corporation Bonds_Banks,3739.3895
40,2023-05-01,5,2023,Federal Crown Corporation Bonds_Institutional Clients,16383.387691
4,2023-05-01,5,2023,Federal Crown Corporation Bonds_Investment Dealers,4353.888116
76,2023-05-01,5,2023,Federal Crown Corporation Bonds_Issuer,6
64,2023-05-01,5,2023,Federal Crown Corporation Bonds_Non-Residents,5532.912734
52,2023-05-01,5,2023,Federal Crown Corporation Bonds_Retail Clients,431.49864
100,2023-05-01,5,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,33066.1835
112,2023-05-01,5,2023,Provincial Bonds_Banks,4532.944716
124,2023-05-01,5,2023,Provincial Bonds_Institutional Clients,49955.672959
88,2023-05-01,5,2023,Provincial Bonds_Investment Dealers,5650.389005
160,2023-05-01,5,2023,Provincial Bonds_Issuer,1116.978
148,2023-05-01,5,2023,Provincial Bonds_Non-Residents,6979.055452
136,2023-05-01,5,2023,Provincial Bonds_Retail Clients,1216.887578
17,2023-06-01,6,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,16386.1265
29,2023-06-01,6,2023,Federal Crown Corporation Bonds_Banks,5771.3165
41,2023-06-01,6,2023,Federal Crown Corporation Bonds_Institutional Clients,24971.678048
5,2023-06-01,6,2023,Federal Crown Corporation Bonds_Investment Dealers,5676.461826
77,2023-06-01,6,2023,Federal Crown Corporation Bonds_Issuer,0
65,2023-06-01,6,2023,Federal Crown Corporation Bonds_Non-Residents,7539.689385
53,2023-06-01,6,2023,Federal Crown Corporation Bonds_Retail Clients,608.996642
101,2023-06-01,6,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,33321.7255
113,2023-06-01,6,2023,Provincial Bonds_Banks,4495.1675
125,2023-06-01,6,2023,Provincial Bonds_Institutional Clients,51795.926993
89,2023-06-01,6,2023,Provincial Bonds_Investment Dealers,6300.439484
161,2023-06-01,6,2023,Provincial Bonds_Issuer,672.168
149,2023-06-01,6,2023,Provincial Bonds_Non-Residents,10590.382309
137,2023-06-01,6,2023,Provincial Bonds_Retail Clients,1257.694417
18,2023-07-01,7,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,11453.8905
30,2023-07-01,7,2023,Federal Crown Corporation Bonds_Banks,4171.923095
42,2023-07-01,7,2023,Federal Crown Corporation Bonds_Institutional Clients,10869.319488
6,2023-07-01,7,2023,Federal Crown Corporation Bonds_Investment Dealers,2708.327895
78,2023-07-01,7,2023,Federal Crown Corporation Bonds_Issuer,0
66,2023-07-01,7,2023,Federal Crown Corporation Bonds_Non-Residents,6238.771401
54,2023-07-01,7,2023,Federal Crown Corporation Bonds_Retail Clients,286.698633
102,2023-07-01,7,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,22794.586
114,2023-07-01,7,2023,Provincial Bonds_Banks,3235.425545
126,2023-07-01,7,2023,Provincial Bonds_Institutional Clients,33467.861083
90,2023-07-01,7,2023,Provincial Bonds_Investment Dealers,4420.681329
162,2023-07-01,7,2023,Provincial Bonds_Issuer,638.415
150,2023-07-01,7,2023,Provincial Bonds_Non-Residents,5866.272
138,2023-07-01,7,2023,Provincial Bonds_Retail Clients,572.011759
19,2023-08-01,8,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,14435.7115
31,2023-08-01,8,2023,Federal Crown Corporation Bonds_Banks,5719.7355
43,2023-08-01,8,2023,Federal Crown Corporation Bonds_Institutional Clients,17429.148068
7,2023-08-01,8,2023,Federal Crown Corporation Bonds_Investment Dealers,5188.12996
79,2023-08-01,8,2023,Federal Crown Corporation Bonds_Issuer,50
67,2023-08-01,8,2023,Federal Crown Corporation Bonds_Non-Residents,5883.973878
55,2023-08-01,8,2023,Federal Crown Corporation Bonds_Retail Clients,556.80894
103,2023-08-01,8,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,23641.1755
115,2023-08-01,8,2023,Provincial Bonds_Banks,4598.0261
127,2023-08-01,8,2023,Provincial Bonds_Institutional Clients,46450.583326
91,2023-08-01,8,2023,Provincial Bonds_Investment Dealers,4365.94343
163,2023-08-01,8,2023,Provincial Bonds_Issuer,778.885
151,2023-08-01,8,2023,Provincial Bonds_Non-Residents,5236.929941
139,2023-08-01,8,2023,Provincial Bonds_Retail Clients,1402.444138
20,2023-09-01,9,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,18232.604
32,2023-09-01,9,2023,Federal Crown Corporation Bonds_Banks,4234.57
44,2023-09-01,9,2023,Federal Crown Corporation Bonds_Institutional Clients,27281.46722
8,2023-09-01,9,2023,Federal Crown Corporation Bonds_Investment Dealers,4947.470584
80,2023-09-01,9,2023,Federal Crown Corporation Bonds_Issuer,14.002
68,2023-09-01,9,2023,Federal Crown Corporation Bonds_Non-Residents,7205.099445
56,2023-09-01,9,2023,Federal Crown Corporation Bonds_Retail Clients,672.626869
104,2023-09-01,9,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,41203.391
116,2023-09-01,9,2023,Provincial Bonds_Banks,3570.7695
128,2023-09-01,9,2023,Provincial Bonds_Institutional Clients,55845.9447
92,2023-09-01,9,2023,Provincial Bonds_Investment Dealers,4937.581379
164,2023-09-01,9,2023,Provincial Bonds_Issuer,1657.56
152,2023-09-01,9,2023,Provincial Bonds_Non-Residents,12342.860457
140,2023-09-01,9,2023,Provincial Bonds_Retail Clients,1324.211472
21,2023-10-01,10,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,15139.599
33,2023-10-01,10,2023,Federal Crown Corporation Bonds_Banks,3737.96
45,2023-10-01,10,2023,Federal Crown Corporation Bonds_Institutional Clients,16491.963692
9,2023-10-01,10,2023,Federal Crown Corporation Bonds_Investment Dealers,3382.1885
81,2023-10-01,10,2023,Federal Crown Corporation Bonds_Issuer,50
69,2023-10-01,10,2023,Federal Crown Corporation Bonds_Non-Residents,6848.649085
57,2023-10-01,10,2023,Federal Crown Corporation Bonds_Retail Clients,302.041765
105,2023-10-01,10,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,40153.275
117,2023-10-01,10,2023,Provincial Bonds_Banks,3147.382548
129,2023-10-01,10,2023,Provincial Bonds_Institutional Clients,49954.057681
93,2023-10-01,10,2023,Provincial Bonds_Investment Dealers,4266.954418
165,2023-10-01,10,2023,Provincial Bonds_Issuer,226.6
153,2023-10-01,10,2023,Provincial Bonds_Non-Residents,8542.73797
141,2023-10-01,10,2023,Provincial Bonds_Retail Clients,1005.975175
22,2023-11-01,11,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,19369.7465
34,2023-11-01,11,2023,Federal Crown Corporation Bonds_Banks,9419.0145
46,2023-11-01,11,2023,Federal Crown Corporation Bonds_Institutional Clients,27098.424519
10,2023-11-01,11,2023,Federal Crown Corporation Bonds_Investment Dealers,7793.54655
82,2023-11-01,11,2023,Federal Crown Corporation Bonds_Issuer,5
70,2023-11-01,11,2023,Federal Crown Corporation Bonds_Non-Residents,8042.226043
58,2023-11-01,11,2023,Federal Crown Corporation Bonds_Retail Clients,345.770948
106,2023-11-01,11,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,34628.2835
118,2023-11-01,11,2023,Provincial Bonds_Banks,4711.643
130,2023-11-01,11,2023,Provincial Bonds_Institutional Clients,50906.058928
94,2023-11-01,11,2023,Provincial Bonds_Investment Dealers,4842.409097
166,2023-11-01,11,2023,Provincial Bonds_Issuer,648.475
154,2023-11-01,11,2023,Provincial Bonds_Non-Residents,14804.790921
142,2023-11-01,11,2023,Provincial Bonds_Retail Clients,1045.994161
23,2023-12-01,12,2023,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,19706.5315
35,2023-12-01,12,2023,Federal Crown Corporation Bonds_Banks,5558.23676
47,2023-12-01,12,2023,Federal Crown Corporation Bonds_Institutional Clients,21188.542162
11,2023-12-01,12,2023,Federal Crown Corporation Bonds_Investment Dealers,5159.50936
83,2023-12-01,12,2023,Federal Crown Corporation Bonds_Issuer,71
71,2023-12-01,12,2023,Federal Crown Corporation Bonds_Non-Residents,7848.498971
59,2023-12-01,12,2023,Federal Crown Corporation Bonds_Retail Clients,526.12068
107,2023-12-01,12,2023,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,33951.0565
119,2023-12-01,12,2023,Provincial Bonds_Banks,3570.77679
131,2023-12-01,12,2023,Provincial Bonds_Institutional Clients,45427.926025
95,2023-12-01,12,2023,Provincial Bonds_Investment Dealers,4366.891683
167,2023-12-01,12,2023,Provincial Bonds_Issuer,863.933
155,2023-12-01,12,2023,Provincial Bonds_Non-Residents,13956.123739
143,2023-12-01,12,2023,Provincial Bonds_Retail Clients,1091.243068
12,2024-01-01,1,2024,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,24048.819
24,2024-01-01,1,2024,Federal Crown Corporation Bonds_Banks,6065.985334
36,2024-01-01,1,2024,Federal Crown Corporation Bonds_Institutional Clients,18090.895
0,2024-01-01,1,2024,Federal Crown Corporation Bonds_Investment Dealers,5612.147844
72,2024-01-01,1,2024,Federal Crown Corporation Bonds_Issuer,0
60,2024-01-01,1,2024,Federal Crown Corporation Bonds_Non-Residents,9593.237
48,2024-01-01,1,2024,Federal Crown Corporation Bonds_Retail Clients,403.583704
96,2024-01-01,1,2024,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,41647.3535
108,2024-01-01,1,2024,Provincial Bonds_Banks,3587.45419
120,2024-01-01,1,2024,Provincial Bonds_Institutional Clients,55563.743
84,2024-01-01,1,2024,Provincial Bonds_Investment Dealers,5264.73157
156,2024-01-01,1,2024,Provincial Bonds_Issuer,449.846
144,2024-01-01,1,2024,Provincial Bonds_Non-Residents,15301.858605
132,2024-01-01,1,2024,Provincial Bonds_Retail Clients,867.409224
13,2024-02-01,2,2024,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,18768.0575
25,2024-02-01,2,2024,Federal Crown Corporation Bonds_Banks,5063.8435
37,2024-02-01,2,2024,Federal Crown Corporation Bonds_Institutional Clients,21219.269187
1,2024-02-01,2,2024,Federal Crown Corporation Bonds_Investment Dealers,7467.6777
73,2024-02-01,2,2024,Federal Crown Corporation Bonds_Issuer,0
61,2024-02-01,2,2024,Federal Crown Corporation Bonds_Non-Residents,9510.231949
49,2024-02-01,2,2024,Federal Crown Corporation Bonds_Retail Clients,459.41302
97,2024-02-01,2,2024,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,41658.6225
109,2024-02-01,2,2024,Provincial Bonds_Banks,3844.1435
121,2024-02-01,2,2024,Provincial Bonds_Institutional Clients,58311.851054
85,2024-02-01,2,2024,Provincial Bonds_Investment Dealers,11333.797167
157,2024-02-01,2,2024,Provincial Bonds_Issuer,969.8
145,2024-02-01,2,2024,Provincial Bonds_Non-Residents,16982.346999
133,2024-02-01,2,2024,Provincial Bonds_Retail Clients,1127.787577
14,2024-03-01,3,2024,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,21112.991
26,2024-03-01,3,2024,Federal Crown Corporation Bonds_Banks,6790.268
38,2024-03-01,3,2024,Federal Crown Corporation Bonds_Institutional Clients,23236.62853
2,2024-03-01,3,2024,Federal Crown Corporation Bonds_Investment Dealers,8551.3594
74,2024-03-01,3,2024,Federal Crown Corporation Bonds_Issuer,0
62,2024-03-01,3,2024,Federal Crown Corporation Bonds_Non-Residents,8404.766582
50,2024-03-01,3,2024,Federal Crown Corporation Bonds_Retail Clients,573.209021
98,2024-03-01,3,2024,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,30840.544
110,2024-03-01,3,2024,Provincial Bonds_Banks,5595.956337
122,2024-03-01,3,2024,Provincial Bonds_Institutional Clients,54268.955079
86,2024-03-01,3,2024,Provincial Bonds_Investment Dealers,12528.357746
158,2024-03-01,3,2024,Provincial Bonds_Issuer,400
146,2024-03-01,3,2024,Provincial Bonds_Non-Residents,12779.724734
134,2024-03-01,3,2024,Provincial Bonds_Retail Clients,1125.731323
15,2024-04-01,4,2024,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,23913.015
27,2024-04-01,4,2024,Federal Crown Corporation Bonds_Banks,5150.11524
39,2024-04-01,4,2024,Federal Crown Corporation Bonds_Institutional Clients,19215.1039
3,2024-04-01,4,2024,Federal Crown Corporation Bonds_Investment Dealers,7112.614749
75,2024-04-01,4,2024,Federal Crown Corporation Bonds_Issuer,25
63,2024-04-01,4,2024,Federal Crown Corporation Bonds_Non-Residents,10023.32693
51,2024-04-01,4,2024,Federal Crown Corporation Bonds_Retail Clients,648.042887
99,2024-04-01,4,2024,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,33852.457
111,2024-04-01,4,2024,Provincial Bonds_Banks,4308.40288
123,2024-04-01,4,2024,Provincial Bonds_Institutional Clients,63936.334696
87,2024-04-01,4,2024,Provincial Bonds_Investment Dealers,11024.925494
159,2024-04-01,4,2024,Provincial Bonds_Issuer,1307.424
147,2024-04-01,4,2024,Provincial Bonds_Non-Residents,14583.603973
135,2024-04-01,4,2024,Provincial Bonds_Retail Clients,1286.094808
16,2024-05-01,5,2024,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,26229.625
28,2024-05-01,5,2024,Federal Crown Corporation Bonds_Banks,5809.439
40,2024-05-01,5,2024,Federal Crown Corporation Bonds_Institutional Clients,26040.080577
4,2024-05-01,5,2024,Federal Crown Corporation Bonds_Investment Dealers,6273.065223
76,2024-05-01,5,2024,Federal Crown Corporation Bonds_Issuer,50
64,2024-05-01,5,2024,Federal Crown Corporation Bonds_Non-Residents,10019.442769
52,2024-05-01,5,2024,Federal Crown Corporation Bonds_Retail Clients,446.187826
100,2024-05-01,5,2024,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,38926.54
112,2024-05-01,5,2024,Provincial Bonds_Banks,4529.97595
124,2024-05-01,5,2024,Provincial Bonds_Institutional Clients,61403.580932
