,date,month,year,instruments,volume
149,2022-06-01,6,2022,Asset-Backed Securities_Non-Residents,118.915
137,2022-06-01,6,2022,Asset-Backed Securities_Retail Clients,4.152
17,2022-06-01,6,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
29,2022-06-01,6,2022,Mortgage Backed Securities_Banks,1240.580865
41,2022-06-01,6,2022,Mortgage Backed Securities_Institutional Clients,4157.748687
5,2022-06-01,6,2022,Mortgage Backed Securities_Investment Dealers,799.8433
77,2022-06-01,6,2022,Mortgage Backed Securities_Issuer,0
65,2022-06-01,6,2022,Mortgage Backed Securities_Non-Residents,166.399144
53,2022-06-01,6,2022,Mortgage Backed Securities_Retail Clients,1.010362
102,2022-07-01,7,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,20
114,2022-07-01,7,2022,Asset-Backed Securities_Banks,5.525
126,2022-07-01,7,2022,Asset-Backed Securities_Institutional Clients,577.075852
90,2022-07-01,7,2022,Asset-Backed Securities_Investment Dealers,100.081
162,2022-07-01,7,2022,Asset-Backed Securities_Issuer,0.0
150,2022-07-01,7,2022,Asset-Backed Securities_Non-Residents,2.453
138,2022-07-01,7,2022,Asset-Backed Securities_Retail Clients,0.046
18,2022-07-01,7,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
30,2022-07-01,7,2022,Mortgage Backed Securities_Banks,1501.777405
42,2022-07-01,7,2022,Mortgage Backed Securities_Institutional Clients,5911.521737
6,2022-07-01,7,2022,Mortgage Backed Securities_Investment Dealers,384.998641
78,2022-07-01,7,2022,Mortgage Backed Securities_Issuer,0
66,2022-07-01,7,2022,Mortgage Backed Securities_Non-Residents,4.268774
54,2022-07-01,7,2022,Mortgage Backed Securities_Retail Clients,0
103,2022-08-01,8,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,3.246
115,2022-08-01,8,2022,Asset-Backed Securities_Banks,1
127,2022-08-01,8,2022,Asset-Backed Securities_Institutional Clients,555.151
91,2022-08-01,8,2022,Asset-Backed Securities_Investment Dealers,9.098
163,2022-08-01,8,2022,Asset-Backed Securities_Issuer,0.0
151,2022-08-01,8,2022,Asset-Backed Securities_Non-Residents,100.358
139,2022-08-01,8,2022,Asset-Backed Securities_Retail Clients,0.07
19,2022-08-01,8,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,25.086
31,2022-08-01,8,2022,Mortgage Backed Securities_Banks,1268.456073
43,2022-08-01,8,2022,Mortgage Backed Securities_Institutional Clients,2858.967665
7,2022-08-01,8,2022,Mortgage Backed Securities_Investment Dealers,809.971695
79,2022-08-01,8,2022,Mortgage Backed Securities_Issuer,95.715193
67,2022-08-01,8,2022,Mortgage Backed Securities_Non-Residents,4.066642
55,2022-08-01,8,2022,Mortgage Backed Securities_Retail Clients,0
104,2022-09-01,9,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,7.22
116,2022-09-01,9,2022,Asset-Backed Securities_Banks,9
128,2022-09-01,9,2022,Asset-Backed Securities_Institutional Clients,1041.658737
92,2022-09-01,9,2022,Asset-Backed Securities_Investment Dealers,26.7
164,2022-09-01,9,2022,Asset-Backed Securities_Issuer,0.0
152,2022-09-01,9,2022,Asset-Backed Securities_Non-Residents,172.113
140,2022-09-01,9,2022,Asset-Backed Securities_Retail Clients,0.104
20,2022-09-01,9,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
32,2022-09-01,9,2022,Mortgage Backed Securities_Banks,433.592716
44,2022-09-01,9,2022,Mortgage Backed Securities_Institutional Clients,2052.233902
8,2022-09-01,9,2022,Mortgage Backed Securities_Investment Dealers,380.01071
80,2022-09-01,9,2022,Mortgage Backed Securities_Issuer,0
68,2022-09-01,9,2022,Mortgage Backed Securities_Non-Residents,3.458759
56,2022-09-01,9,2022,Mortgage Backed Securities_Retail Clients,0.047
105,2022-10-01,10,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,54
117,2022-10-01,10,2022,Asset-Backed Securities_Banks,29.225
129,2022-10-01,10,2022,Asset-Backed Securities_Institutional Clients,476.34
93,2022-10-01,10,2022,Asset-Backed Securities_Investment Dealers,129.394
165,2022-10-01,10,2022,Asset-Backed Securities_Issuer,0.0
153,2022-10-01,10,2022,Asset-Backed Securities_Non-Residents,244.105183
141,2022-10-01,10,2022,Asset-Backed Securities_Retail Clients,0.124
21,2022-10-01,10,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
33,2022-10-01,10,2022,Mortgage Backed Securities_Banks,975.928828
45,2022-10-01,10,2022,Mortgage Backed Securities_Institutional Clients,2844.273127
9,2022-10-01,10,2022,Mortgage Backed Securities_Investment Dealers,443.246599
81,2022-10-01,10,2022,Mortgage Backed Securities_Issuer,0
69,2022-10-01,10,2022,Mortgage Backed Securities_Non-Residents,2.166314
57,2022-10-01,10,2022,Mortgage Backed Securities_Retail Clients,0.881475
106,2022-11-01,11,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,26
118,2022-11-01,11,2022,Asset-Backed Securities_Banks,5
130,2022-11-01,11,2022,Asset-Backed Securities_Institutional Clients,288.62997
94,2022-11-01,11,2022,Asset-Backed Securities_Investment Dealers,43.599
166,2022-11-01,11,2022,Asset-Backed Securities_Issuer,0.0
154,2022-11-01,11,2022,Asset-Backed Securities_Non-Residents,42.705
142,2022-11-01,11,2022,Asset-Backed Securities_Retail Clients,0.133
22,2022-11-01,11,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,11.802048
34,2022-11-01,11,2022,Mortgage Backed Securities_Banks,2354.884707
46,2022-11-01,11,2022,Mortgage Backed Securities_Institutional Clients,4614.177057
10,2022-11-01,11,2022,Mortgage Backed Securities_Investment Dealers,839.980933
82,2022-11-01,11,2022,Mortgage Backed Securities_Issuer,0
70,2022-11-01,11,2022,Mortgage Backed Securities_Non-Residents,7.348711
58,2022-11-01,11,2022,Mortgage Backed Securities_Retail Clients,0
107,2022-12-01,12,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,10
119,2022-12-01,12,2022,Asset-Backed Securities_Banks,28.635
131,2022-12-01,12,2022,Asset-Backed Securities_Institutional Clients,322.359
95,2022-12-01,12,2022,Asset-Backed Securities_Investment Dealers,31.6555
167,2022-12-01,12,2022,Asset-Backed Securities_Issuer,0.0
155,2022-12-01,12,2022,Asset-Backed Securities_Non-Residents,10.182
143,2022-12-01,12,2022,Asset-Backed Securities_Retail Clients,0.85
23,2022-12-01,12,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
35,2022-12-01,12,2022,Mortgage Backed Securities_Banks,400.293767
47,2022-12-01,12,2022,Mortgage Backed Securities_Institutional Clients,1232.632464
11,2022-12-01,12,2022,Mortgage Backed Securities_Investment Dealers,269.81533
83,2022-12-01,12,2022,Mortgage Backed Securities_Issuer,0
71,2022-12-01,12,2022,Mortgage Backed Securities_Non-Residents,1.807538
59,2022-12-01,12,2022,Mortgage Backed Securities_Retail Clients,0
96,2023-01-01,1,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,44
108,2023-01-01,1,2023,Asset-Backed Securities_Banks,22.2075
120,2023-01-01,1,2023,Asset-Backed Securities_Institutional Clients,619.085
84,2023-01-01,1,2023,Asset-Backed Securities_Investment Dealers,93.633
156,2023-01-01,1,2023,Asset-Backed Securities_Issuer,0.0
144,2023-01-01,1,2023,Asset-Backed Securities_Non-Residents,111.593
132,2023-01-01,1,2023,Asset-Backed Securities_Retail Clients,1.414
12,2023-01-01,1,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
24,2023-01-01,1,2023,Mortgage Backed Securities_Banks,1485.257106
36,2023-01-01,1,2023,Mortgage Backed Securities_Institutional Clients,2437.965482
0,2023-01-01,1,2023,Mortgage Backed Securities_Investment Dealers,351.017023
72,2023-01-01,1,2023,Mortgage Backed Securities_Issuer,0
60,2023-01-01,1,2023,Mortgage Backed Securities_Non-Residents,76.507373
48,2023-01-01,1,2023,Mortgage Backed Securities_Retail Clients,0
97,2023-02-01,2,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,0
109,2023-02-01,2,2023,Asset-Backed Securities_Banks,11.749
121,2023-02-01,2,2023,Asset-Backed Securities_Institutional Clients,352.214772
85,2023-02-01,2,2023,Asset-Backed Securities_Investment Dealers,16.1305
157,2023-02-01,2,2023,Asset-Backed Securities_Issuer,0.0
145,2023-02-01,2,2023,Asset-Backed Securities_Non-Residents,43.666
133,2023-02-01,2,2023,Asset-Backed Securities_Retail Clients,0.72
13,2023-02-01,2,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
25,2023-02-01,2,2023,Mortgage Backed Securities_Banks,1193.26022
37,2023-02-01,2,2023,Mortgage Backed Securities_Institutional Clients,2551.390262
1,2023-02-01,2,2023,Mortgage Backed Securities_Investment Dealers,245.117255
73,2023-02-01,2,2023,Mortgage Backed Securities_Issuer,0
61,2023-02-01,2,2023,Mortgage Backed Securities_Non-Residents,1.403031
49,2023-02-01,2,2023,Mortgage Backed Securities_Retail Clients,0.104
98,2023-03-01,3,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,10
110,2023-03-01,3,2023,Asset-Backed Securities_Banks,4.602
122,2023-03-01,3,2023,Asset-Backed Securities_Institutional Clients,410.86
86,2023-03-01,3,2023,Asset-Backed Securities_Investment Dealers,36.567
158,2023-03-01,3,2023,Asset-Backed Securities_Issuer,0.0
146,2023-03-01,3,2023,Asset-Backed Securities_Non-Residents,32.092281
134,2023-03-01,3,2023,Asset-Backed Securities_Retail Clients,3.741
14,2023-03-01,3,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
26,2023-03-01,3,2023,Mortgage Backed Securities_Banks,1396.609572
38,2023-03-01,3,2023,Mortgage Backed Securities_Institutional Clients,4513.386077
2,2023-03-01,3,2023,Mortgage Backed Securities_Investment Dealers,1074.938157
74,2023-03-01,3,2023,Mortgage Backed Securities_Issuer,0
62,2023-03-01,3,2023,Mortgage Backed Securities_Non-Residents,1.361308
50,2023-03-01,3,2023,Mortgage Backed Securities_Retail Clients,0
99,2023-04-01,4,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,2
111,2023-04-01,4,2023,Asset-Backed Securities_Banks,9.25
123,2023-04-01,4,2023,Asset-Backed Securities_Institutional Clients,284.233
87,2023-04-01,4,2023,Asset-Backed Securities_Investment Dealers,48.164
159,2023-04-01,4,2023,Asset-Backed Securities_Issuer,0.0
147,2023-04-01,4,2023,Asset-Backed Securities_Non-Residents,54.272281
135,2023-04-01,4,2023,Asset-Backed Securities_Retail Clients,4.042
15,2023-04-01,4,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
27,2023-04-01,4,2023,Mortgage Backed Securities_Banks,1269.48972
39,2023-04-01,4,2023,Mortgage Backed Securities_Institutional Clients,3032.182757
3,2023-04-01,4,2023,Mortgage Backed Securities_Investment Dealers,906.005438
75,2023-04-01,4,2023,Mortgage Backed Securities_Issuer,0
63,2023-04-01,4,2023,Mortgage Backed Securities_Non-Residents,0.32593
51,2023-04-01,4,2023,Mortgage Backed Securities_Retail Clients,0
100,2023-05-01,5,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,46
112,2023-05-01,5,2023,Asset-Backed Securities_Banks,5.425
124,2023-05-01,5,2023,Asset-Backed Securities_Institutional Clients,446.5
88,2023-05-01,5,2023,Asset-Backed Securities_Investment Dealers,6.571
160,2023-05-01,5,2023,Asset-Backed Securities_Issuer,0.0
148,2023-05-01,5,2023,Asset-Backed Securities_Non-Residents,97.818
136,2023-05-01,5,2023,Asset-Backed Securities_Retail Clients,1.507
16,2023-05-01,5,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,45.372
28,2023-05-01,5,2023,Mortgage Backed Securities_Banks,1074.536332
40,2023-05-01,5,2023,Mortgage Backed Securities_Institutional Clients,2178.576013
4,2023-05-01,5,2023,Mortgage Backed Securities_Investment Dealers,301.286286
76,2023-05-01,5,2023,Mortgage Backed Securities_Issuer,23.027886
64,2023-05-01,5,2023,Mortgage Backed Securities_Non-Residents,12.523003
52,2023-05-01,5,2023,Mortgage Backed Securities_Retail Clients,0.061
101,2023-06-01,6,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,40
113,2023-06-01,6,2023,Asset-Backed Securities_Banks,14.019
125,2023-06-01,6,2023,Asset-Backed Securities_Institutional Clients,725.961
89,2023-06-01,6,2023,Asset-Backed Securities_Investment Dealers,58.5505
161,2023-06-01,6,2023,Asset-Backed Securities_Issuer,0.0
149,2023-06-01,6,2023,Asset-Backed Securities_Non-Residents,55.017
137,2023-06-01,6,2023,Asset-Backed Securities_Retail Clients,8.323836
17,2023-06-01,6,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
29,2023-06-01,6,2023,Mortgage Backed Securities_Banks,2073.74663
41,2023-06-01,6,2023,Mortgage Backed Securities_Institutional Clients,3305.449006
5,2023-06-01,6,2023,Mortgage Backed Securities_Investment Dealers,1559.223051
77,2023-06-01,6,2023,Mortgage Backed Securities_Issuer,0
65,2023-06-01,6,2023,Mortgage Backed Securities_Non-Residents,339.795311
53,2023-06-01,6,2023,Mortgage Backed Securities_Retail Clients,0.119
102,2023-07-01,7,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,28
114,2023-07-01,7,2023,Asset-Backed Securities_Banks,12.586
126,2023-07-01,7,2023,Asset-Backed Securities_Institutional Clients,488.575
90,2023-07-01,7,2023,Asset-Backed Securities_Investment Dealers,16.68819
162,2023-07-01,7,2023,Asset-Backed Securities_Issuer,0.0
150,2023-07-01,7,2023,Asset-Backed Securities_Non-Residents,30.934
138,2023-07-01,7,2023,Asset-Backed Securities_Retail Clients,2.22025
18,2023-07-01,7,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
30,2023-07-01,7,2023,Mortgage Backed Securities_Banks,2010.969427
42,2023-07-01,7,2023,Mortgage Backed Securities_Institutional Clients,3802.435043
6,2023-07-01,7,2023,Mortgage Backed Securities_Investment Dealers,1764.041182
78,2023-07-01,7,2023,Mortgage Backed Securities_Issuer,0
66,2023-07-01,7,2023,Mortgage Backed Securities_Non-Residents,83.246718
54,2023-07-01,7,2023,Mortgage Backed Securities_Retail Clients,0
103,2023-08-01,8,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,6
115,2023-08-01,8,2023,Asset-Backed Securities_Banks,2.16
127,2023-08-01,8,2023,Asset-Backed Securities_Institutional Clients,580.061
91,2023-08-01,8,2023,Asset-Backed Securities_Investment Dealers,38.159
163,2023-08-01,8,2023,Asset-Backed Securities_Issuer,0.0
151,2023-08-01,8,2023,Asset-Backed Securities_Non-Residents,95.41
139,2023-08-01,8,2023,Asset-Backed Securities_Retail Clients,11.4
19,2023-08-01,8,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
31,2023-08-01,8,2023,Mortgage Backed Securities_Banks,3813.907242
43,2023-08-01,8,2023,Mortgage Backed Securities_Institutional Clients,4483.009908
7,2023-08-01,8,2023,Mortgage Backed Securities_Investment Dealers,1624.674318
79,2023-08-01,8,2023,Mortgage Backed Securities_Issuer,0
67,2023-08-01,8,2023,Mortgage Backed Securities_Non-Residents,383.328737
55,2023-08-01,8,2023,Mortgage Backed Securities_Retail Clients,0
104,2023-09-01,9,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,4
116,2023-09-01,9,2023,Asset-Backed Securities_Banks,6.273
128,2023-09-01,9,2023,Asset-Backed Securities_Institutional Clients,617.712
92,2023-09-01,9,2023,Asset-Backed Securities_Investment Dealers,34.391
164,2023-09-01,9,2023,Asset-Backed Securities_Issuer,0.0
152,2023-09-01,9,2023,Asset-Backed Securities_Non-Residents,275.711
140,2023-09-01,9,2023,Asset-Backed Securities_Retail Clients,1.6593
20,2023-09-01,9,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
32,2023-09-01,9,2023,Mortgage Backed Securities_Banks,3458.54734
44,2023-09-01,9,2023,Mortgage Backed Securities_Institutional Clients,5555.99562
8,2023-09-01,9,2023,Mortgage Backed Securities_Investment Dealers,1637.787544
80,2023-09-01,9,2023,Mortgage Backed Securities_Issuer,0
68,2023-09-01,9,2023,Mortgage Backed Securities_Non-Residents,10
56,2023-09-01,9,2023,Mortgage Backed Securities_Retail Clients,0
105,2023-10-01,10,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,14
117,2023-10-01,10,2023,Asset-Backed Securities_Banks,9.25
129,2023-10-01,10,2023,Asset-Backed Securities_Institutional Clients,521.634
93,2023-10-01,10,2023,Asset-Backed Securities_Investment Dealers,66.535
165,2023-10-01,10,2023,Asset-Backed Securities_Issuer,0.0
153,2023-10-01,10,2023,Asset-Backed Securities_Non-Residents,184.125
141,2023-10-01,10,2023,Asset-Backed Securities_Retail Clients,2.1069
21,2023-10-01,10,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,20
33,2023-10-01,10,2023,Mortgage Backed Securities_Banks,1928.772488
45,2023-10-01,10,2023,Mortgage Backed Securities_Institutional Clients,4309.457385
9,2023-10-01,10,2023,Mortgage Backed Securities_Investment Dealers,1125.312447
81,2023-10-01,10,2023,Mortgage Backed Securities_Issuer,0
69,2023-10-01,10,2023,Mortgage Backed Securities_Non-Residents,102.890169
57,2023-10-01,10,2023,Mortgage Backed Securities_Retail Clients,0
106,2023-11-01,11,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,36
118,2023-11-01,11,2023,Asset-Backed Securities_Banks,76.345
130,2023-11-01,11,2023,Asset-Backed Securities_Institutional Clients,1019.083
94,2023-11-01,11,2023,Asset-Backed Securities_Investment Dealers,86.0785
166,2023-11-01,11,2023,Asset-Backed Securities_Issuer,0.0
154,2023-11-01,11,2023,Asset-Backed Securities_Non-Residents,190.099
142,2023-11-01,11,2023,Asset-Backed Securities_Retail Clients,4.25177
22,2023-11-01,11,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,40
34,2023-11-01,11,2023,Mortgage Backed Securities_Banks,2537.364763
46,2023-11-01,11,2023,Mortgage Backed Securities_Institutional Clients,5775.854958
10,2023-11-01,11,2023,Mortgage Backed Securities_Investment Dealers,2446.755634
82,2023-11-01,11,2023,Mortgage Backed Securities_Issuer,45.727845
70,2023-11-01,11,2023,Mortgage Backed Securities_Non-Residents,0
58,2023-11-01,11,2023,Mortgage Backed Securities_Retail Clients,0
107,2023-12-01,12,2023,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,6
119,2023-12-01,12,2023,Asset-Backed Securities_Banks,0.303
131,2023-12-01,12,2023,Asset-Backed Securities_Institutional Clients,625.606
95,2023-12-01,12,2023,Asset-Backed Securities_Investment Dealers,107.194986
167,2023-12-01,12,2023,Asset-Backed Securities_Issuer,0.0
155,2023-12-01,12,2023,Asset-Backed Securities_Non-Residents,54.991
143,2023-12-01,12,2023,Asset-Backed Securities_Retail Clients,87.534787
23,2023-12-01,12,2023,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,20
35,2023-12-01,12,2023,Mortgage Backed Securities_Banks,3737.868306
47,2023-12-01,12,2023,Mortgage Backed Securities_Institutional Clients,5581.675332
11,2023-12-01,12,2023,Mortgage Backed Securities_Investment Dealers,2236.301811
83,2023-12-01,12,2023,Mortgage Backed Securities_Issuer,0
71,2023-12-01,12,2023,Mortgage Backed Securities_Non-Residents,1.6305
59,2023-12-01,12,2023,Mortgage Backed Securities_Retail Clients,9
96,2024-01-01,1,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,54
108,2024-01-01,1,2024,Asset-Backed Securities_Banks,20
120,2024-01-01,1,2024,Asset-Backed Securities_Institutional Clients,459.007
84,2024-01-01,1,2024,Asset-Backed Securities_Investment Dealers,107.750899
156,2024-01-01,1,2024,Asset-Backed Securities_Issuer,0.0
144,2024-01-01,1,2024,Asset-Backed Securities_Non-Residents,95.754
132,2024-01-01,1,2024,Asset-Backed Securities_Retail Clients,366.824663
12,2024-01-01,1,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,54
24,2024-01-01,1,2024,Mortgage Backed Securities_Banks,2620.910057
36,2024-01-01,1,2024,Mortgage Backed Securities_Institutional Clients,5857.133422
0,2024-01-01,1,2024,Mortgage Backed Securities_Investment Dealers,1482.747582
72,2024-01-01,1,2024,Mortgage Backed Securities_Issuer,46.336356
60,2024-01-01,1,2024,Mortgage Backed Securities_Non-Residents,56.8
48,2024-01-01,1,2024,Mortgage Backed Securities_Retail Clients,0
97,2024-02-01,2,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,12
109,2024-02-01,2,2024,Asset-Backed Securities_Banks,35.45
121,2024-02-01,2,2024,Asset-Backed Securities_Institutional Clients,612.953
85,2024-02-01,2,2024,Asset-Backed Securities_Investment Dealers,116.6015
157,2024-02-01,2,2024,Asset-Backed Securities_Issuer,0.0
145,2024-02-01,2,2024,Asset-Backed Securities_Non-Residents,85.573
133,2024-02-01,2,2024,Asset-Backed Securities_Retail Clients,4.612
13,2024-02-01,2,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,152
25,2024-02-01,2,2024,Mortgage Backed Securities_Banks,1953.928828
37,2024-02-01,2,2024,Mortgage Backed Securities_Institutional Clients,5600.18035
1,2024-02-01,2,2024,Mortgage Backed Securities_Investment Dealers,2052.069445
73,2024-02-01,2,2024,Mortgage Backed Securities_Issuer,22.862485
61,2024-02-01,2,2024,Mortgage Backed Securities_Non-Residents,12.5
49,2024-02-01,2,2024,Mortgage Backed Securities_Retail Clients,25
98,2024-03-01,3,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,72
110,2024-03-01,3,2024,Asset-Backed Securities_Banks,14.85
122,2024-03-01,3,2024,Asset-Backed Securities_Institutional Clients,573.524
86,2024-03-01,3,2024,Asset-Backed Securities_Investment Dealers,38.594
158,2024-03-01,3,2024,Asset-Backed Securities_Issuer,0.0
146,2024-03-01,3,2024,Asset-Backed Securities_Non-Residents,154.513
134,2024-03-01,3,2024,Asset-Backed Securities_Retail Clients,5.2557
14,2024-03-01,3,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
26,2024-03-01,3,2024,Mortgage Backed Securities_Banks,1262.165257
38,2024-03-01,3,2024,Mortgage Backed Securities_Institutional Clients,4502.129569
2,2024-03-01,3,2024,Mortgage Backed Securities_Investment Dealers,825.140141
74,2024-03-01,3,2024,Mortgage Backed Securities_Issuer,0
62,2024-03-01,3,2024,Mortgage Backed Securities_Non-Residents,0
50,2024-03-01,3,2024,Mortgage Backed Securities_Retail Clients,18.45
99,2024-04-01,4,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,70
111,2024-04-01,4,2024,Asset-Backed Securities_Banks,30
123,2024-04-01,4,2024,Asset-Backed Securities_Institutional Clients,525.7089
87,2024-04-01,4,2024,Asset-Backed Securities_Investment Dealers,71.705
159,2024-04-01,4,2024,Asset-Backed Securities_Issuer,0.0
147,2024-04-01,4,2024,Asset-Backed Securities_Non-Residents,145.8309
135,2024-04-01,4,2024,Asset-Backed Securities_Retail Clients,1.54
15,2024-04-01,4,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
27,2024-04-01,4,2024,Mortgage Backed Securities_Banks,1298.182566
39,2024-04-01,4,2024,Mortgage Backed Securities_Institutional Clients,5408.511036
3,2024-04-01,4,2024,Mortgage Backed Securities_Investment Dealers,953.793616
75,2024-04-01,4,2024,Mortgage Backed Securities_Issuer,0
63,2024-04-01,4,2024,Mortgage Backed Securities_Non-Residents,24.985183
51,2024-04-01,4,2024,Mortgage Backed Securities_Retail Clients,0
100,2024-05-01,5,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,0
112,2024-05-01,5,2024,Asset-Backed Securities_Banks,21.65
124,2024-05-01,5,2024,Asset-Backed Securities_Institutional Clients,598.634
88,2024-05-01,5,2024,Asset-Backed Securities_Investment Dealers,55.148
160,2024-05-01,5,2024,Asset-Backed Securities_Issuer,0.0
148,2024-05-01,5,2024,Asset-Backed Securities_Non-Residents,56.873
136,2024-05-01,5,2024,Asset-Backed Securities_Retail Clients,0.442
16,2024-05-01,5,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,3
28,2024-05-01,5,2024,Mortgage Backed Securities_Banks,1794.062144
40,2024-05-01,5,2024,Mortgage Backed Securities_Institutional Clients,4537.085366
4,2024-05-01,5,2024,Mortgage Backed Securities_Investment Dealers,1747.037396
76,2024-05-01,5,2024,Mortgage Backed Securities_Issuer,0
64,2024-05-01,5,2024,Mortgage Backed Securities_Non-Residents,63.522427
52,2024-05-01,5,2024,Mortgage Backed Securities_Retail Clients,10
101,2024-06-01,6,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,56
113,2024-06-01,6,2024,Asset-Backed Securities_Banks,78.779
125,2024-06-01,6,2024,Asset-Backed Securities_Institutional Clients,1215.156516
89,2024-06-01,6,2024,Asset-Backed Securities_Investment Dealers,80.914
161,2024-06-01,6,2024,Asset-Backed Securities_Issuer,0.0
149,2024-06-01,6,2024,Asset-Backed Securities_Non-Residents,184.407015
137,2024-06-01,6,2024,Asset-Backed Securities_Retail Clients,1.647
17,2024-06-01,6,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
29,2024-06-01,6,2024,Mortgage Backed Securities_Banks,2060.582422
41,2024-06-01,6,2024,Mortgage Backed Securities_Institutional Clients,5409.259436
5,2024-06-01,6,2024,Mortgage Backed Securities_Investment Dealers,1711.699691
77,2024-06-01,6,2024,Mortgage Backed Securities_Issuer,85
65,2024-06-01,6,2024,Mortgage Backed Securities_Non-Residents,12.5
53,2024-06-01,6,2024,Mortgage Backed Securities_Retail Clients,7.266
102,2024-07-01,7,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,76
114,2024-07-01,7,2024,Asset-Backed Securities_Banks,60.4
126,2024-07-01,7,2024,Asset-Backed Securities_Institutional Clients,623.45
90,2024-07-01,7,2024,Asset-Backed Securities_Investment Dealers,63.4775
162,2024-07-01,7,2024,Asset-Backed Securities_Issuer,0.0
150,2024-07-01,7,2024,Asset-Backed Securities_Non-Residents,81.212
138,2024-07-01,7,2024,Asset-Backed Securities_Retail Clients,1.244
18,2024-07-01,7,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
30,2024-07-01,7,2024,Mortgage Backed Securities_Banks,1615.030521
42,2024-07-01,7,2024,Mortgage Backed Securities_Institutional Clients,6804.229057
6,2024-07-01,7,2024,Mortgage Backed Securities_Investment Dealers,1445.202785
78,2024-07-01,7,2024,Mortgage Backed Securities_Issuer,0
66,2024-07-01,7,2024,Mortgage Backed Securities_Non-Residents,80.657523
54,2024-07-01,7,2024,Mortgage Backed Securities_Retail Clients,0.686
103,2024-08-01,8,2024,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,38
115,2024-08-01,8,2024,Asset-Backed Securities_Banks,7.6725
127,2024-08-01,8,2024,Asset-Backed Securities_Institutional Clients,1022.518853
91,2024-08-01,8,2024,Asset-Backed Securities_Investment Dealers,20.654
163,2024-08-01,8,2024,Asset-Backed Securities_Issuer,0.0
151,2024-08-01,8,2024,Asset-Backed Securities_Non-Residents,85.391
139,2024-08-01,8,2024,Asset-Backed Securities_Retail Clients,0.13
19,2024-08-01,8,2024,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
31,2024-08-01,8,2024,Mortgage Backed Securities_Banks,1932.921485
