,date,month,year,instruments,volume
218,2023-03-01,3,2023,Provincial Bonds_All,2964.772395
110,2023-03-01,3,2023,Provincial Bonds_Over 10 years,41899.705343
86,2023-03-01,3,2023,Provincial Bonds_Under 3 years,15421.402395
183,2023-04-01,4,2023,Asset-Backed Securities_All,401.961281
135,2023-04-01,4,2023,Corporate Bonds_3-10 years,19776.329575
147,2023-04-01,4,2023,Corporate Bonds_Over 10 years,4814.007099
123,2023-04-01,4,2023,Corporate Bonds_Under 3 years,15691.467526
63,2023-04-01,4,2023,Federal Crown Corporation Bonds_3-10 years,16215.722919
75,2023-04-01,4,2023,Federal Crown Corporation Bonds_Over 10 years,6472.727615
51,2023-04-01,4,2023,Federal Crown Corporation Bonds_Under 3 years,12913.246204
15,2023-04-01,4,2023,Government of Canada Bonds_3-10 years,390051.944342
207,2023-04-01,4,2023,Government of Canada Bonds_All,127.149892
27,2023-04-01,4,2023,Government of Canada Bonds_Over 10 years,69020.240615
39,2023-04-01,4,2023,Government of Canada Bonds_Real Return Bonds,815.878586
3,2023-04-01,4,2023,Government of Canada Bonds_Under 3 years,312634.979336
171,2023-04-01,4,2023,Mortgage Backed Securities_All,5208.003845
159,2023-04-01,4,2023,Municipal Bonds_All,3408.291035
195,2023-04-01,4,2023,Other Domestic Bonds_All,2400.259548
231,2023-04-01,4,2023,Other_All,1088.028615
99,2023-04-01,4,2023,Provincial Bonds_3-10 years,42005.096151
219,2023-04-01,4,2023,Provincial Bonds_All,1562.068488
111,2023-04-01,4,2023,Provincial Bonds_Over 10 years,36176.059873
87,2023-04-01,4,2023,Provincial Bonds_Under 3 years,11309.943402
184,2023-05-01,5,2023,Asset-Backed Securities_All,603.821
136,2023-05-01,5,2023,Corporate Bonds_3-10 years,26047.65675
148,2023-05-01,5,2023,Corporate Bonds_Over 10 years,5709.489387
124,2023-05-01,5,2023,Corporate Bonds_Under 3 years,28154.16216
64,2023-05-01,5,2023,Federal Crown Corporation Bonds_3-10 years,22183.484129
76,2023-05-01,5,2023,Federal Crown Corporation Bonds_Over 10 years,9838.857778
52,2023-05-01,5,2023,Federal Crown Corporation Bonds_Under 3 years,9979.174148
16,2023-05-01,5,2023,Government of Canada Bonds_3-10 years,504368.129558
208,2023-05-01,5,2023,Government of Canada Bonds_All,255.9769
28,2023-05-01,5,2023,Government of Canada Bonds_Over 10 years,118478.040749
40,2023-05-01,5,2023,Government of Canada Bonds_Real Return Bonds,1509.180503
4,2023-05-01,5,2023,Government of Canada Bonds_Under 3 years,413879.044087
172,2023-05-01,5,2023,Mortgage Backed Securities_All,3635.38252
160,2023-05-01,5,2023,Municipal Bonds_All,3155.902612
196,2023-05-01,5,2023,Other Domestic Bonds_All,2378.237322
232,2023-05-01,5,2023,Other_All,1295.367325
100,2023-05-01,5,2023,Provincial Bonds_3-10 years,43245.02087
220,2023-05-01,5,2023,Provincial Bonds_All,2527.264149
112,2023-05-01,5,2023,Provincial Bonds_Over 10 years,43480.238103
88,2023-05-01,5,2023,Provincial Bonds_Under 3 years,15795.986071
185,2023-06-01,6,2023,Asset-Backed Securities_All,901.897336
137,2023-06-01,6,2023,Corporate Bonds_3-10 years,24944.252891
149,2023-06-01,6,2023,Corporate Bonds_Over 10 years,6675.358516
125,2023-06-01,6,2023,Corporate Bonds_Under 3 years,24638.947636
65,2023-06-01,6,2023,Federal Crown Corporation Bonds_3-10 years,39197.571125
77,2023-06-01,6,2023,Federal Crown Corporation Bonds_Over 10 years,4285.618192
53,2023-06-01,6,2023,Federal Crown Corporation Bonds_Under 3 years,17473.638334
17,2023-06-01,6,2023,Government of Canada Bonds_3-10 years,535992.245298
209,2023-06-01,6,2023,Government of Canada Bonds_All,171.739788
29,2023-06-01,6,2023,Government of Canada Bonds_Over 10 years,103046.334401
41,2023-06-01,6,2023,Government of Canada Bonds_Real Return Bonds,843.483851
5,2023-06-01,6,2023,Government of Canada Bonds_Under 3 years,369240.616023
173,2023-06-01,6,2023,Mortgage Backed Securities_All,7278.332998
161,2023-06-01,6,2023,Municipal Bonds_All,3683.632519
197,2023-06-01,6,2023,Other Domestic Bonds_All,1480.5007
233,2023-06-01,6,2023,Other_All,1520.466678
101,2023-06-01,6,2023,Provincial Bonds_3-10 years,52314.741783
221,2023-06-01,6,2023,Provincial Bonds_All,3250.437368
113,2023-06-01,6,2023,Provincial Bonds_Over 10 years,44903.985714
89,2023-06-01,6,2023,Provincial Bonds_Under 3 years,11221.25411
186,2023-07-01,7,2023,Asset-Backed Securities_All,579.05344
138,2023-07-01,7,2023,Corporate Bonds_3-10 years,22415.319617
150,2023-07-01,7,2023,Corporate Bonds_Over 10 years,4970.068149
126,2023-07-01,7,2023,Corporate Bonds_Under 3 years,22233.105113
66,2023-07-01,7,2023,Federal Crown Corporation Bonds_3-10 years,26647.408118
78,2023-07-01,7,2023,Federal Crown Corporation Bonds_Over 10 years,7.438731
54,2023-07-01,7,2023,Federal Crown Corporation Bonds_Under 3 years,9075.723909
18,2023-07-01,7,2023,Government of Canada Bonds_3-10 years,367300.67666
210,2023-07-01,7,2023,Government of Canada Bonds_All,105.96363
30,2023-07-01,7,2023,Government of Canada Bonds_Over 10 years,58129.88675
42,2023-07-01,7,2023,Government of Canada Bonds_Real Return Bonds,851.341242
6,2023-07-01,7,2023,Government of Canada Bonds_Under 3 years,366441.289372
174,2023-07-01,7,2023,Mortgage Backed Securities_All,7670.69237
162,2023-07-01,7,2023,Municipal Bonds_All,2846.608728
198,2023-07-01,7,2023,Other Domestic Bonds_All,442.088636
234,2023-07-01,7,2023,Other_All,1093.555932
102,2023-07-01,7,2023,Provincial Bonds_3-10 years,31660.639181
222,2023-07-01,7,2023,Provincial Bonds_All,1365.760334
114,2023-07-01,7,2023,Provincial Bonds_Over 10 years,27632.800482
90,2023-07-01,7,2023,Provincial Bonds_Under 3 years,11703.386587
187,2023-08-01,8,2023,Asset-Backed Securities_All,733.343
139,2023-08-01,8,2023,Corporate Bonds_3-10 years,22038.190299
151,2023-08-01,8,2023,Corporate Bonds_Over 10 years,6446.882187
127,2023-08-01,8,2023,Corporate Bonds_Under 3 years,21408.806186
67,2023-08-01,8,2023,Federal Crown Corporation Bonds_3-10 years,37175.296654
79,2023-08-01,8,2023,Federal Crown Corporation Bonds_Over 10 years,65.6625
55,2023-08-01,8,2023,Federal Crown Corporation Bonds_Under 3 years,12023.33065
19,2023-08-01,8,2023,Government of Canada Bonds_3-10 years,485878.068389
211,2023-08-01,8,2023,Government of Canada Bonds_All,102.738498
31,2023-08-01,8,2023,Government of Canada Bonds_Over 10 years,87622.99961
43,2023-08-01,8,2023,Government of Canada Bonds_Real Return Bonds,1598.689264
7,2023-08-01,8,2023,Government of Canada Bonds_Under 3 years,347333.838884
175,2023-08-01,8,2023,Mortgage Backed Securities_All,10304.920205
163,2023-08-01,8,2023,Municipal Bonds_All,4502.112877
199,2023-08-01,8,2023,Other Domestic Bonds_All,1020.924649
235,2023-08-01,8,2023,Other_All,1159.480912
103,2023-08-01,8,2023,Provincial Bonds_3-10 years,35378.18832
223,2023-08-01,8,2023,Provincial Bonds_All,1584.288843
115,2023-08-01,8,2023,Provincial Bonds_Over 10 years,38910.236799
91,2023-08-01,8,2023,Provincial Bonds_Under 3 years,12191.52049
188,2023-09-01,9,2023,Asset-Backed Securities_All,939.7567
140,2023-09-01,9,2023,Corporate Bonds_3-10 years,30604.595979
152,2023-09-01,9,2023,Corporate Bonds_Over 10 years,7999.549275
128,2023-09-01,9,2023,Corporate Bonds_Under 3 years,25850.419086
68,2023-09-01,9,2023,Federal Crown Corporation Bonds_3-10 years,43859.485714
80,2023-09-01,9,2023,Federal Crown Corporation Bonds_Over 10 years,59.637077
56,2023-09-01,9,2023,Federal Crown Corporation Bonds_Under 3 years,18669.720873
20,2023-09-01,9,2023,Government of Canada Bonds_3-10 years,452728.179961
212,2023-09-01,9,2023,Government of Canada Bonds_All,62.168278
32,2023-09-01,9,2023,Government of Canada Bonds_Over 10 years,86822.648495
44,2023-09-01,9,2023,Government of Canada Bonds_Real Return Bonds,1825.778129
8,2023-09-01,9,2023,Government of Canada Bonds_Under 3 years,314981.167044
176,2023-09-01,9,2023,Mortgage Backed Securities_All,10662.330504
164,2023-09-01,9,2023,Municipal Bonds_All,4195.093354
200,2023-09-01,9,2023,Other Domestic Bonds_All,1987.095462
236,2023-09-01,9,2023,Other_All,1426.269291
104,2023-09-01,9,2023,Provincial Bonds_3-10 years,61924.181947
224,2023-09-01,9,2023,Provincial Bonds_All,2339.996394
116,2023-09-01,9,2023,Provincial Bonds_Over 10 years,42447.099514
92,2023-09-01,9,2023,Provincial Bonds_Under 3 years,16522.857635
189,2023-10-01,10,2023,Asset-Backed Securities_All,797.6509
141,2023-10-01,10,2023,Corporate Bonds_3-10 years,23758.552795
153,2023-10-01,10,2023,Corporate Bonds_Over 10 years,6454.392134
129,2023-10-01,10,2023,Corporate Bonds_Under 3 years,23110.143531
69,2023-10-01,10,2023,Federal Crown Corporation Bonds_3-10 years,32572.651073
81,2023-10-01,10,2023,Federal Crown Corporation Bonds_Over 10 years,37.938692
57,2023-10-01,10,2023,Federal Crown Corporation Bonds_Under 3 years,13343.808848
21,2023-10-01,10,2023,Government of Canada Bonds_3-10 years,556811.745051
213,2023-10-01,10,2023,Government of Canada Bonds_All,212.759351
33,2023-10-01,10,2023,Government of Canada Bonds_Over 10 years,192241.470975
45,2023-10-01,10,2023,Government of Canada Bonds_Real Return Bonds,1433.382728
9,2023-10-01,10,2023,Government of Canada Bonds_Under 3 years,501915.66949
177,2023-10-01,10,2023,Mortgage Backed Securities_All,7486.432489
165,2023-10-01,10,2023,Municipal Bonds_All,3437.197349
201,2023-10-01,10,2023,Other Domestic Bonds_All,1651.032781
237,2023-10-01,10,2023,Other_All,1659.783567
105,2023-10-01,10,2023,Provincial Bonds_3-10 years,48552.158846
225,2023-10-01,10,2023,Provincial Bonds_All,2416.276342
117,2023-10-01,10,2023,Provincial Bonds_Over 10 years,43452.14359
93,2023-10-01,10,2023,Provincial Bonds_Under 3 years,15298.125611
190,2023-11-01,11,2023,Asset-Backed Securities_All,1411.86427
142,2023-11-01,11,2023,Corporate Bonds_3-10 years,28790.881196
154,2023-11-01,11,2023,Corporate Bonds_Over 10 years,9677.500816
130,2023-11-01,11,2023,Corporate Bonds_Under 3 years,26975.439908
70,2023-11-01,11,2023,Federal Crown Corporation Bonds_3-10 years,42187.535282
82,2023-11-01,11,2023,Federal Crown Corporation Bonds_Over 10 years,11308.732416
58,2023-11-01,11,2023,Federal Crown Corporation Bonds_Under 3 years,18578.584984
22,2023-11-01,11,2023,Government of Canada Bonds_3-10 years,481669.371195
214,2023-11-01,11,2023,Government of Canada Bonds_All,114.245821
34,2023-11-01,11,2023,Government of Canada Bonds_Over 10 years,263930.208579
46,2023-11-01,11,2023,Government of Canada Bonds_Real Return Bonds,1273.864362
10,2023-11-01,11,2023,Government of Canada Bonds_Under 3 years,368198.336289
178,2023-11-01,11,2023,Mortgage Backed Securities_All,10845.7032
166,2023-11-01,11,2023,Municipal Bonds_All,4568.282784
202,2023-11-01,11,2023,Other Domestic Bonds_All,1030.520354
238,2023-11-01,11,2023,Other_All,2712.733232
106,2023-11-01,11,2023,Provincial Bonds_3-10 years,47792.548625
226,2023-11-01,11,2023,Provincial Bonds_All,2823.571066
118,2023-11-01,11,2023,Provincial Bonds_Over 10 years,45435.527261
94,2023-11-01,11,2023,Provincial Bonds_Under 3 years,18363.201443
191,2023-12-01,12,2023,Asset-Backed Securities_All,881.660773
143,2023-12-01,12,2023,Corporate Bonds_3-10 years,21657.638082
155,2023-12-01,12,2023,Corporate Bonds_Over 10 years,6138.89665
131,2023-12-01,12,2023,Corporate Bonds_Under 3 years,19446.406494
71,2023-12-01,12,2023,Federal Crown Corporation Bonds_3-10 years,33075.247576
83,2023-12-01,12,2023,Federal Crown Corporation Bonds_Over 10 years,6918.470231
59,2023-12-01,12,2023,Federal Crown Corporation Bonds_Under 3 years,20065.478637
23,2023-12-01,12,2023,Government of Canada Bonds_3-10 years,439554.359496
215,2023-12-01,12,2023,Government of Canada Bonds_All,220.736796
35,2023-12-01,12,2023,Government of Canada Bonds_Over 10 years,118742.405818
47,2023-12-01,12,2023,Government of Canada Bonds_Real Return Bonds,1958.628837
11,2023-12-01,12,2023,Government of Canada Bonds_Under 3 years,267676.836506
179,2023-12-01,12,2023,Mortgage Backed Securities_All,11586.475949
167,2023-12-01,12,2023,Municipal Bonds_All,3798.081943
203,2023-12-01,12,2023,Other Domestic Bonds_All,1146.817246
239,2023-12-01,12,2023,Other_All,1720.538254
107,2023-12-01,12,2023,Provincial Bonds_3-10 years,47414.88792
227,2023-12-01,12,2023,Provincial Bonds_All,3271.107489
119,2023-12-01,12,2023,Provincial Bonds_Over 10 years,41029.033661
95,2023-12-01,12,2023,Provincial Bonds_Under 3 years,14788.524742
180,2024-01-01,1,2024,Asset-Backed Securities_All,1103.336562
132,2024-01-01,1,2024,Corporate Bonds_3-10 years,30436.85883
144,2024-01-01,1,2024,Corporate Bonds_Over 10 years,8139.98173
120,2024-01-01,1,2024,Corporate Bonds_Under 3 years,27238.180868
60,2024-01-01,1,2024,Federal Crown Corporation Bonds_3-10 years,40461.163803
72,2024-01-01,1,2024,Federal Crown Corporation Bonds_Over 10 years,8857.037
48,2024-01-01,1,2024,Federal Crown Corporation Bonds_Under 3 years,14497.314428
12,2024-01-01,1,2024,Government of Canada Bonds_3-10 years,673252.683618
204,2024-01-01,1,2024,Government of Canada Bonds_All,67.497241
24,2024-01-01,1,2024,Government of Canada Bonds_Over 10 years,104283.592258
36,2024-01-01,1,2024,Government of Canada Bonds_Real Return Bonds,780.286386
0,2024-01-01,1,2024,Government of Canada Bonds_Under 3 years,563371.195433
168,2024-01-01,1,2024,Mortgage Backed Securities_All,10117.927417
156,2024-01-01,1,2024,Municipal Bonds_All,3437.772538
192,2024-01-01,1,2024,Other Domestic Bonds_All,1120.459597
228,2024-01-01,1,2024,Other_All,1177.088429
96,2024-01-01,1,2024,Provincial Bonds_3-10 years,53947.800251
216,2024-01-01,1,2024,Provincial Bonds_All,2370.414863
108,2024-01-01,1,2024,Provincial Bonds_Over 10 years,52173.647388
84,2024-01-01,1,2024,Provincial Bonds_Under 3 years,16565.721612
181,2024-02-01,2,2024,Asset-Backed Securities_All,867.2535
133,2024-02-01,2,2024,Corporate Bonds_3-10 years,28363.916767
145,2024-02-01,2,2024,Corporate Bonds_Over 10 years,9362.410971
121,2024-02-01,2,2024,Corporate Bonds_Under 3 years,24399.55765
61,2024-02-01,2,2024,Federal Crown Corporation Bonds_3-10 years,32636.817974
73,2024-02-01,2,2024,Federal Crown Corporation Bonds_Over 10 years,12458.767383
49,2024-02-01,2,2024,Federal Crown Corporation Bonds_Under 3 years,17393.787209
13,2024-02-01,2,2024,Government of Canada Bonds_3-10 years,596389.082551
205,2024-02-01,2,2024,Government of Canada Bonds_All,371.010893
25,2024-02-01,2,2024,Government of Canada Bonds_Over 10 years,109335.168998
37,2024-02-01,2,2024,Government of Canada Bonds_Real Return Bonds,1085.356144
1,2024-02-01,2,2024,Government of Canada Bonds_Under 3 years,559708.716687
169,2024-02-01,2,2024,Mortgage Backed Securities_All,9818.541108
157,2024-02-01,2,2024,Municipal Bonds_All,3955.690393
193,2024-02-01,2,2024,Other Domestic Bonds_All,1771.179851
229,2024-02-01,2,2024,Other_All,2153.930222
97,2024-02-01,2,2024,Provincial Bonds_3-10 years,55982.189272
217,2024-02-01,2,2024,Provincial Bonds_All,3494.008587
109,2024-02-01,2,2024,Provincial Bonds_Over 10 years,60460.908843
85,2024-02-01,2,2024,Provincial Bonds_Under 3 years,17793.219884
182,2024-03-01,3,2024,Asset-Backed Securities_All,858.7616
134,2024-03-01,3,2024,Corporate Bonds_3-10 years,28128.531979
146,2024-03-01,3,2024,Corporate Bonds_Over 10 years,7373.975274
122,2024-03-01,3,2024,Corporate Bonds_Under 3 years,23974.590898
62,2024-03-01,3,2024,Federal Crown Corporation Bonds_3-10 years,45845.943325
74,2024-03-01,3,2024,Federal Crown Corporation Bonds_Over 10 years,4654.908808
50,2024-03-01,3,2024,Federal Crown Corporation Bonds_Under 3 years,18170.142949
14,2024-03-01,3,2024,Government of Canada Bonds_3-10 years,529268.622549
206,2024-03-01,3,2024,Government of Canada Bonds_All,221.453423
26,2024-03-01,3,2024,Government of Canada Bonds_Over 10 years,123935.903806
38,2024-03-01,3,2024,Government of Canada Bonds_Real Return Bonds,1887.050748
2,2024-03-01,3,2024,Government of Canada Bonds_Under 3 years,467230.887057
170,2024-03-01,3,2024,Mortgage Backed Securities_All,6607.884967
158,2024-03-01,3,2024,Municipal Bonds_All,3929.793652
194,2024-03-01,3,2024,Other Domestic Bonds_All,1175.568548
230,2024-03-01,3,2024,Other_All,1166.064797
98,2024-03-01,3,2024,Provincial Bonds_3-10 years,54345.512793
218,2024-03-01,3,2024,Provincial Bonds_All,1828.224494
110,2024-03-01,3,2024,Provincial Bonds_Over 10 years,52863.790714
86,2024-03-01,3,2024,Provincial Bonds_Under 3 years,10334.028515
183,2024-04-01,4,2024,Asset-Backed Securities_All,844.7848
135,2024-04-01,4,2024,Corporate Bonds_3-10 years,29975.733649
147,2024-04-01,4,2024,Corporate Bonds_Over 10 years,10621.899207
123,2024-04-01,4,2024,Corporate Bonds_Under 3 years,26208.128535
63,2024-04-01,4,2024,Federal Crown Corporation Bonds_3-10 years,49545.089742
75,2024-04-01,4,2024,Federal Crown Corporation Bonds_Over 10 years,18.6125
51,2024-04-01,4,2024,Federal Crown Corporation Bonds_Under 3 years,16526.035275
15,2024-04-01,4,2024,Government of Canada Bonds_3-10 years,436000.730745
207,2024-04-01,4,2024,Government of Canada Bonds_All,205.210955
27,2024-04-01,4,2024,Government of Canada Bonds_Over 10 years,245153.376658
39,2024-04-01,4,2024,Government of Canada Bonds_Real Return Bonds,2547.51486
3,2024-04-01,4,2024,Government of Canada Bonds_Under 3 years,542819.788428
171,2024-04-01,4,2024,Mortgage Backed Securities_All,7685.472401
159,2024-04-01,4,2024,Municipal Bonds_All,4730.124278
195,2024-04-01,4,2024,Other Domestic Bonds_All,1299.277802
231,2024-04-01,4,2024,Other_All,1566.044443
99,2024-04-01,4,2024,Provincial Bonds_3-10 years,51442.521226
219,2024-04-01,4,2024,Provincial Bonds_All,2170.969111
111,2024-04-01,4,2024,Provincial Bonds_Over 10 years,63359.167382
87,2024-04-01,4,2024,Provincial Bonds_Under 3 years,15501.861273
184,2024-05-01,5,2024,Asset-Backed Securities_All,732.777
136,2024-05-01,5,2024,Corporate Bonds_3-10 years,31355.555915
148,2024-05-01,5,2024,Corporate Bonds_Over 10 years,8550.730781
124,2024-05-01,5,2024,Corporate Bonds_Under 3 years,21621.665318
64,2024-05-01,5,2024,Federal Crown Corporation Bonds_3-10 years,54304.137271
76,2024-05-01,5,2024,Federal Crown Corporation Bonds_Over 10 years,130.352292
52,2024-05-01,5,2024,Federal Crown Corporation Bonds_Under 3 years,20436.27284
16,2024-05-01,5,2024,Government of Canada Bonds_3-10 years,467934.856835
208,2024-05-01,5,2024,Government of Canada Bonds_All,178.830948
28,2024-05-01,5,2024,Government of Canada Bonds_Over 10 years,324125.5431
40,2024-05-01,5,2024,Government of Canada Bonds_Real Return Bonds,961.938974
4,2024-05-01,5,2024,Government of Canada Bonds_Under 3 years,525046.772445
172,2024-05-01,5,2024,Mortgage Backed Securities_All,8154.707333
160,2024-05-01,5,2024,Municipal Bonds_All,5248.799138
196,2024-05-01,5,2024,Other Domestic Bonds_All,817.653134
232,2024-05-01,5,2024,Other_All,1482.825446
100,2024-05-01,5,2024,Provincial Bonds_3-10 years,45799.677398
220,2024-05-01,5,2024,Provincial Bonds_All,4050.082607
112,2024-05-01,5,2024,Provincial Bonds_Over 10 years,63511.481042
88,2024-05-01,5,2024,Provincial Bonds_Under 3 years,14949.454114
185,2024-06-01,6,2024,Asset-Backed Securities_All,1616.903531
137,2024-06-01,6,2024,Corporate Bonds_3-10 years,36164.930823
149,2024-06-01,6,2024,Corporate Bonds_Over 10 years,11478.266782
125,2024-06-01,6,2024,Corporate Bonds_Under 3 years,32016.739224
65,2024-06-01,6,2024,Federal Crown Corporation Bonds_3-10 years,47587.340919
77,2024-06-01,6,2024,Federal Crown Corporation Bonds_Over 10 years,112.659889
53,2024-06-01,6,2024,Federal Crown Corporation Bonds_Under 3 years,26777.522362
17,2024-06-01,6,2024,Government of Canada Bonds_3-10 years,743618.184013
209,2024-06-01,6,2024,Government of Canada Bonds_All,130.47725
29,2024-06-01,6,2024,Government of Canada Bonds_Over 10 years,129167.076683
41,2024-06-01,6,2024,Government of Canada Bonds_Real Return Bonds,1085.753073
5,2024-06-01,6,2024,Government of Canada Bonds_Under 3 years,576612.108978
173,2024-06-01,6,2024,Mortgage Backed Securities_All,9286.307549
161,2024-06-01,6,2024,Municipal Bonds_All,4340.777208
197,2024-06-01,6,2024,Other Domestic Bonds_All,1072.553918
233,2024-06-01,6,2024,Other_All,2644.444097
101,2024-06-01,6,2024,Provincial Bonds_3-10 years,62466.520822
221,2024-06-01,6,2024,Provincial Bonds_All,3138.850368
113,2024-06-01,6,2024,Provincial Bonds_Over 10 years,52974.066616
89,2024-06-01,6,2024,Provincial Bonds_Under 3 years,19090.827603
186,2024-07-01,7,2024,Asset-Backed Securities_All,905.7985
138,2024-07-01,7,2024,Corporate Bonds_3-10 years,28269.862558
150,2024-07-01,7,2024,Corporate Bonds_Over 10 years,7802.045655
126,2024-07-01,7,2024,Corporate Bonds_Under 3 years,26128.76233
66,2024-07-01,7,2024,Federal Crown Corporation Bonds_3-10 years,44821.692138
78,2024-07-01,7,2024,Federal Crown Corporation Bonds_Over 10 years,13.629067
54,2024-07-01,7,2024,Federal Crown Corporation Bonds_Under 3 years,21556.846327
18,2024-07-01,7,2024,Government of Canada Bonds_3-10 years,649849.532126
210,2024-07-01,7,2024,Government of Canada Bonds_All,243.62598500000001
30,2024-07-01,7,2024,Government of Canada Bonds_Over 10 years,108930.681856
42,2024-07-01,7,2024,Government of Canada Bonds_Real Return Bonds,897.803138
6,2024-07-01,7,2024,Government of Canada Bonds_Under 3 years,587209.09724
174,2024-07-01,7,2024,Mortgage Backed Securities_All,9945.805886
162,2024-07-01,7,2024,Municipal Bonds_All,4586.735444
198,2024-07-01,7,2024,Other Domestic Bonds_All,940.204162
234,2024-07-01,7,2024,Other_All,914.90784
102,2024-07-01,7,2024,Provincial Bonds_3-10 years,60651.978934
222,2024-07-01,7,2024,Provincial Bonds_All,1801.409217
114,2024-07-01,7,2024,Provincial Bonds_Over 10 years,52508.960382
90,2024-07-01,7,2024,Provincial Bonds_Under 3 years,15761.342565
187,2024-08-01,8,2024,Asset-Backed Securities_All,1174.366353
139,2024-08-01,8,2024,Corporate Bonds_3-10 years,26314.597539
151,2024-08-01,8,2024,Corporate Bonds_Over 10 years,7131.31731
127,2024-08-01,8,2024,Corporate Bonds_Under 3 years,26667.35519
67,2024-08-01,8,2024,Federal Crown Corporation Bonds_3-10 years,44274.672705
79,2024-08-01,8,2024,Federal Crown Corporation Bonds_Over 10 years,10034.945634
55,2024-08-01,8,2024,Federal Crown Corporation Bonds_Under 3 years,15104.587081
19,2024-08-01,8,2024,Government of Canada Bonds_3-10 years,682977.699429
211,2024-08-01,8,2024,Government of Canada Bonds_All,210.916271
31,2024-08-01,8,2024,Government of Canada Bonds_Over 10 years,103480.316622
43,2024-08-01,8,2024,Government of Canada Bonds_Real Return Bonds,690.40815
7,2024-08-01,8,2024,Government of Canada Bonds_Under 3 years,607676.446228
175,2024-08-01,8,2024,Mortgage Backed Securities_All,11989.71266
163,2024-08-01,8,2024,Municipal Bonds_All,3523.931191
199,2024-08-01,8,2024,Other Domestic Bonds_All,752.805567
235,2024-08-01,8,2024,Other_All,1211.997017
103,2024-08-01,8,2024,Provincial Bonds_3-10 years,46892.781281
223,2024-08-01,8,2024,Provincial Bonds_All,2948.353256
115,2024-08-01,8,2024,Provincial Bonds_Over 10 years,54060.01244
91,2024-08-01,8,2024,Provincial Bonds_Under 3 years,16766.227292
188,2024-09-01,9,2024,Asset-Backed Securities_All,847.136
140,2024-09-01,9,2024,Corporate Bonds_3-10 years,27782.496624
152,2024-09-01,9,2024,Corporate Bonds_Over 10 years,7421.516026
128,2024-09-01,9,2024,Corporate Bonds_Under 3 years,24624.848044
68,2024-09-01,9,2024,Federal Crown Corporation Bonds_3-10 years,58910.032852
80,2024-09-01,9,2024,Federal Crown Corporation Bonds_Over 10 years,7962.870692
56,2024-09-01,9,2024,Federal Crown Corporation Bonds_Under 3 years,18669.25505
20,2024-09-01,9,2024,Government of Canada Bonds_3-10 years,654587.384654
212,2024-09-01,9,2024,Government of Canada Bonds_All,269.225264
32,2024-09-01,9,2024,Government of Canada Bonds_Over 10 years,106502.270011
44,2024-09-01,9,2024,Government of Canada Bonds_Real Return Bonds,1154.619628
8,2024-09-01,9,2024,Government of Canada Bonds_Under 3 years,888332.348133
176,2024-09-01,9,2024,Mortgage Backed Securities_All,12631.589123
164,2024-09-01,9,2024,Municipal Bonds_All,4612.602044
200,2024-09-01,9,2024,Other Domestic Bonds_All,809.273465
236,2024-09-01,9,2024,Other_All,1439.556284
104,2024-09-01,9,2024,Provincial Bonds_3-10 years,62076.35016
224,2024-09-01,9,2024,Provincial Bonds_All,4234.930637
116,2024-09-01,9,2024,Provincial Bonds_Over 10 years,51671.754833
92,2024-09-01,9,2024,Provincial Bonds_Under 3 years,12696.735305
189,2024-10-01,10,2024,Asset-Backed Securities_All,916.906
141,2024-10-01,10,2024,Corporate Bonds_3-10 years,33001.661615
153,2024-10-01,10,2024,Corporate Bonds_Over 10 years,10487.085378
129,2024-10-01,10,2024,Corporate Bonds_Under 3 years,28594.685515
69,2024-10-01,10,2024,Federal Crown Corporation Bonds_3-10 years,37711.574221
81,2024-10-01,10,2024,Federal Crown Corporation Bonds_Over 10 years,8340.707358
57,2024-10-01,10,2024,Federal Crown Corporation Bonds_Under 3 years,17956.00384
21,2024-10-01,10,2024,Government of Canada Bonds_3-10 years,677545.313104
213,2024-10-01,10,2024,Government of Canada Bonds_All,96.042222
33,2024-10-01,10,2024,Government of Canada Bonds_Over 10 years,122058.358406
45,2024-10-01,10,2024,Government of Canada Bonds_Real Return Bonds,1070.470599
9,2024-10-01,10,2024,Government of Canada Bonds_Under 3 years,907971.774355
177,2024-10-01,10,2024,Mortgage Backed Securities_All,10477.960897
165,2024-10-01,10,2024,Municipal Bonds_All,4918.470935
201,2024-10-01,10,2024,Other Domestic Bonds_All,1423.08203
237,2024-10-01,10,2024,Other_All,1011.520865
105,2024-10-01,10,2024,Provincial Bonds_3-10 years,72362.480573
225,2024-10-01,10,2024,Provincial Bonds_All,2379.421736
117,2024-10-01,10,2024,Provincial Bonds_Over 10 years,62036.804575
93,2024-10-01,10,2024,Provincial Bonds_Under 3 years,14765.63576
190,2024-11-01,11,2024,Asset-Backed Securities_All,1319.13997
142,2024-11-01,11,2024,Corporate Bonds_3-10 years,24831.250429
154,2024-11-01,11,2024,Corporate Bonds_Over 10 years,9667.85069
130,2024-11-01,11,2024,Corporate Bonds_Under 3 years,23469.881306
70,2024-11-01,11,2024,Federal Crown Corporation Bonds_3-10 years,39400.750144
82,2024-11-01,11,2024,Federal Crown Corporation Bonds_Over 10 years,15895.000352
58,2024-11-01,11,2024,Federal Crown Corporation Bonds_Under 3 years,22388.920748
22,2024-11-01,11,2024,Government of Canada Bonds_3-10 years,644294.892879
214,2024-11-01,11,2024,Government of Canada Bonds_All,326.874036
34,2024-11-01,11,2024,Government of Canada Bonds_Over 10 years,138141.255483
46,2024-11-01,11,2024,Government of Canada Bonds_Real Return Bonds,2035.411702
